"Import help:"
"Comma-delimited data"
"First column is date: MDY"
"Decimal separator: ."
"Thousand separator: ,"
"","System:","3889 (1156255) [Krios G4]"
"07/30/2021","15:38:07.602","141.01"
"07/30/2021","15:38:14.302","141.38"
"07/30/2021","15:38:21.002","141.73"
"07/30/2021","15:38:27.701","142.11"
"07/30/2021","15:38:34.400","142.45"
"07/30/2021","15:38:41.100","142.8"
"07/30/2021","15:38:47.805","143.18"
"07/30/2021","15:38:54.504","143.52"
"07/30/2021","15:39:01.198","143.89"
"07/30/2021","15:39:07.897","144.24"
"07/30/2021","15:39:14.610","144.58"
"07/30/2021","15:39:21.296","144.95"
"07/30/2021","15:39:27.996","145.29"
"07/30/2021","15:39:34.695","145.66"
"07/30/2021","15:39:41.394","146"
"07/30/2021","15:39:48.095","146.34"
"07/30/2021","15:39:54.794","146.71"
"07/30/2021","15:40:01.493","147.05"
"07/30/2021","15:40:08.192","147.42"
"07/30/2021","15:40:14.892","147.76"
"07/30/2021","15:40:21.591","148.09"
"07/30/2021","15:40:28.290","148.45"
"07/30/2021","15:40:34.991","148.79"
"07/30/2021","15:40:41.690","149.12"
"07/30/2021","15:40:48.389","149.47"
"07/30/2021","15:40:55.091","149.81"
"07/30/2021","15:41:01.787","150.16"
"07/30/2021","15:41:08.487","150.49"
"07/30/2021","15:41:15.186","150.82"
"07/30/2021","15:41:21.886","151.17"
"07/30/2021","15:41:28.586","151.5"
"07/30/2021","15:41:35.287","151.86"
"07/30/2021","15:41:41.984","152.19"
"07/30/2021","15:41:48.684","152.51"
"07/30/2021","15:41:55.384","152.86"
"07/30/2021","15:42:02.083","153.19"
"07/30/2021","15:42:08.785","153.54"
"07/30/2021","15:42:15.482","153.86"
"07/30/2021","15:42:22.180","154.19"
"07/30/2021","15:42:28.880","154.54"
"07/30/2021","15:42:35.582","154.86"
"07/30/2021","15:42:42.280","155.21"
"07/30/2021","15:42:48.978","155.53"
"07/30/2021","15:42:55.679","155.86"
"07/30/2021","15:43:02.378","156.2"
"07/30/2021","15:43:09.080","156.52"
"07/30/2021","15:43:15.786","156.87"
"07/30/2021","15:43:22.481","157.19"
"07/30/2021","15:43:29.180","157.51"
"07/30/2021","15:43:35.879","157.86"
"07/30/2021","15:43:42.585","158.18"
"07/30/2021","15:43:49.280","158.52"
"07/30/2021","15:43:55.981","158.84"
"07/30/2021","15:44:02.690","159.15"
"07/30/2021","15:44:09.379","159.5"
"07/30/2021","15:44:16.073","159.81"
"07/30/2021","15:44:22.771","160.15"
"07/30/2021","15:44:29.470","160.46"
"07/30/2021","15:44:36.171","160.77"
"07/30/2021","15:44:42.870","161.11"
"07/30/2021","15:44:49.574","161.42"
"07/30/2021","15:44:56.269","161.75"
"07/30/2021","15:45:02.968","162.06"
"07/30/2021","15:45:09.677","162.37"
"07/30/2021","15:45:16.367","162.7"
"07/30/2021","15:45:23.068","163.01"
"07/30/2021","15:45:29.766","163.32"
"07/30/2021","15:45:36.465","163.65"
"07/30/2021","15:45:43.165","163.96"
"07/30/2021","15:45:49.867","164.29"
"07/30/2021","15:45:56.563","164.6"
"07/30/2021","15:46:03.263","164.91"
"07/30/2021","15:46:09.962","165.24"
"07/30/2021","15:46:16.685","165.54"
"07/30/2021","15:46:23.363","165.87"
"07/30/2021","15:46:30.062","166.18"
"07/30/2021","15:46:36.761","166.48"
"07/30/2021","15:46:43.461","166.81"
"07/30/2021","15:46:50.161","167.12"
"07/30/2021","15:46:56.861","167.44"
"07/30/2021","15:47:03.560","167.75"
"07/30/2021","15:47:10.259","168.05"
"07/30/2021","15:47:16.966","168.38"
"07/30/2021","15:47:23.673","168.68"
"07/30/2021","15:47:30.359","169"
"07/30/2021","15:47:37.060","169.31"
"07/30/2021","15:47:43.758","169.61"
"07/30/2021","15:47:50.458","169.93"
"07/30/2021","15:47:57.175","170.24"
"07/30/2021","15:48:03.856","170.56"
"07/30/2021","15:48:10.562","170.86"
"07/30/2021","15:48:17.255","171.16"
"07/30/2021","15:48:23.955","171.48"
"07/30/2021","15:48:30.673","171.78"
"07/30/2021","15:48:37.354","172.09"
"07/30/2021","15:48:44.054","172.39"
"07/30/2021","15:48:50.758","172.68"
"07/30/2021","15:48:57.454","173"
"07/30/2021","15:49:04.154","173.29"
"07/30/2021","15:49:10.857","173.61"
"07/30/2021","15:49:17.561","173.9"
"07/30/2021","15:49:24.251","174.2"
"07/30/2021","15:49:30.951","174.51"
"07/30/2021","15:49:37.651","174.8"
"07/30/2021","15:49:44.349","175.12"
"07/30/2021","15:49:51.049","175.41"
"07/30/2021","15:49:57.755","175.7"
"07/30/2021","15:50:04.454","176.02"
"07/30/2021","15:50:11.172","176.31"
"07/30/2021","15:50:17.860","176.62"
"07/30/2021","15:50:24.563","176.91"
"07/30/2021","15:50:31.258","177.2"
"07/30/2021","15:50:37.957","177.52"
"07/30/2021","15:50:44.675","177.81"
"07/30/2021","15:50:51.355","178.09"
"07/30/2021","15:50:58.055","178.41"
"07/30/2021","15:51:04.756","178.7"
"07/30/2021","15:51:11.455","179.01"
"07/30/2021","15:51:18.162","179.3"
"07/30/2021","15:51:24.854","179.59"
"07/30/2021","15:51:31.561","179.9"
"07/30/2021","15:51:38.253","180.18"
"07/30/2021","15:51:44.952","180.49"
"07/30/2021","15:51:51.658","180.78"
"07/30/2021","15:51:58.351","181.07"
"07/30/2021","15:52:05.059","181.38"
"07/30/2021","15:52:11.751","181.66"
"07/30/2021","15:52:18.448","181.97"
"07/30/2021","15:52:25.155","182.26"
"07/30/2021","15:52:31.848","182.54"
"07/30/2021","15:52:38.561","182.85"
"07/30/2021","15:52:45.248","183.14"
"07/30/2021","15:52:51.947","183.44"
"07/30/2021","15:52:58.651","183.73"
"07/30/2021","15:53:05.355","184.01"
"07/30/2021","15:53:12.045","184.32"
"07/30/2021","15:53:18.745","184.6"
"07/30/2021","15:53:25.445","184.91"
"07/30/2021","15:53:32.148","185.18"
"07/30/2021","15:53:38.843","185.46"
"07/30/2021","15:53:45.558","185.76"
"07/30/2021","15:53:52.243","186.05"
"07/30/2021","15:53:58.943","186.35"
"07/30/2021","15:54:05.678","186.62"
"07/30/2021","15:54:12.342","186.9"
"07/30/2021","15:54:19.043","187.2"
"07/30/2021","15:54:25.742","187.48"
"07/30/2021","15:54:32.441","187.78"
"07/30/2021","15:54:39.146","188.06"
"07/30/2021","15:54:45.841","188.34"
"07/30/2021","15:54:52.552","188.64"
"07/30/2021","15:54:59.240","188.91"
"07/30/2021","15:55:05.946","189.19"
"07/30/2021","15:55:12.646","189.49"
"07/30/2021","15:55:19.337","189.76"
"07/30/2021","15:55:26.038","190.06"
"07/30/2021","15:55:32.736","190.34"
"07/30/2021","15:55:39.436","190.61"
"07/30/2021","15:55:46.139","190.91"
"07/30/2021","15:55:52.836","191.19"
"07/30/2021","15:55:59.534","191.49"
"07/30/2021","15:56:06.242","191.76"
"07/30/2021","15:56:12.933","192.03"
"07/30/2021","15:56:19.638","192.33"
"07/30/2021","15:56:26.332","192.6"
"07/30/2021","15:56:33.032","192.9"
"07/30/2021","15:56:39.730","193.17"
"07/30/2021","15:56:46.431","193.45"
"07/30/2021","15:56:53.135","193.74"
"07/30/2021","15:56:59.839","194.02"
"07/30/2021","15:57:06.528","194.31"
"07/30/2021","15:57:13.227","194.58"
"07/30/2021","15:57:19.927","194.86"
"07/30/2021","15:57:26.631","195.15"
"07/30/2021","15:57:33.325","195.42"
"07/30/2021","15:57:40.026","195.72"
"07/30/2021","15:57:46.724","195.99"
"07/30/2021","15:57:53.432","196.26"
"07/30/2021","15:58:00.128","196.55"
"07/30/2021","15:58:06.825","196.82"
"07/30/2021","15:58:13.522","197.11"
"07/30/2021","15:58:20.223","197.38"
"07/30/2021","15:58:26.921","197.66"
"07/30/2021","15:58:33.631","197.95"
"07/30/2021","15:58:40.320","198.22"
"07/30/2021","15:58:47.027","198.49"
"07/30/2021","15:58:53.719","198.78"
"07/30/2021","15:59:00.423","199.04"
"07/30/2021","15:59:07.122","199.33"
"07/30/2021","15:59:13.818","199.6"
"07/30/2021","15:59:20.518","199.86"
"07/30/2021","15:59:27.217","200.15"
"07/30/2021","15:59:33.916","200.42"
"07/30/2021","15:59:40.631","200.7"
"07/30/2021","15:59:47.315","200.97"
"07/30/2021","15:59:54.015","201.24"
"07/30/2021","16:00:00.717","201.53"
"07/30/2021","16:00:07.413","201.8"
"07/30/2021","16:00:14.118","202.09"
"07/30/2021","16:00:20.814","202.36"
"07/30/2021","16:00:27.511","202.63"
"07/30/2021","16:00:34.217","202.92"
"07/30/2021","16:00:40.909","203.19"
"07/30/2021","16:00:47.615","203.47"
"07/30/2021","16:00:54.309","203.74"
"07/30/2021","16:01:01.008","204.01"
"07/30/2021","16:01:07.709","204.29"
"07/30/2021","16:01:14.407","204.56"
"07/30/2021","16:01:21.116","204.85"
"07/30/2021","16:01:27.815","205.11"
"07/30/2021","16:01:34.505","205.38"
"07/30/2021","16:01:41.206","205.66"
"07/30/2021","16:01:47.906","205.93"
"07/30/2021","16:01:54.610","206.2"
"07/30/2021","16:02:01.304","206.48"
"07/30/2021","16:02:08.004","206.75"
"07/30/2021","16:02:14.704","207.03"
"07/30/2021","16:02:21.409","207.29"
"07/30/2021","16:02:28.109","207.56"
"07/30/2021","16:02:34.805","207.85"
"07/30/2021","16:02:41.502","208.11"
"07/30/2021","16:02:48.200","208.39"
"07/30/2021","16:02:54.900","208.65"
"07/30/2021","16:03:01.605","208.92"
"07/30/2021","16:03:08.301","209.2"
"07/30/2021","16:03:15.010","209.46"
"07/30/2021","16:03:21.699","209.75"
"07/30/2021","16:03:28.400","210.01"
"07/30/2021","16:03:35.103","210.27"
"07/30/2021","16:03:41.800","210.55"
"07/30/2021","16:03:48.499","210.81"
"07/30/2021","16:03:55.198","211.1"
"07/30/2021","16:04:01.900","211.36"
"07/30/2021","16:04:08.614","211.62"
"07/30/2021","16:04:15.298","211.9"
"07/30/2021","16:04:21.998","212.16"
"07/30/2021","16:04:28.698","212.44"
"07/30/2021","16:04:35.397","212.7"
"07/30/2021","16:04:42.104","212.96"
"07/30/2021","16:04:48.808","213.23"
"07/30/2021","16:04:55.496","213.49"
"07/30/2021","16:05:02.202","213.77"
"07/30/2021","16:05:08.899","214.02"
"07/30/2021","16:05:15.598","214.28"
"07/30/2021","16:05:22.294","214.55"
"07/30/2021","16:05:28.992","214.81"
"07/30/2021","16:05:35.695","215.06"
"07/30/2021","16:05:42.391","215.34"
"07/30/2021","16:05:49.100","215.59"
"07/30/2021","16:05:55.813","215.87"
"07/30/2021","16:06:02.491","216.12"
"07/30/2021","16:06:09.189","216.38"
"07/30/2021","16:06:15.889","216.65"
"07/30/2021","16:06:22.597","216.91"
"07/30/2021","16:06:29.289","217.18"
"07/30/2021","16:06:35.987","217.44"
"07/30/2021","16:06:42.697","217.69"
"07/30/2021","16:06:49.395","217.96"
"07/30/2021","16:06:56.094","218.22"
"07/30/2021","16:07:02.796","218.49"
"07/30/2021","16:07:09.487","218.74"
"07/30/2021","16:07:16.188","218.99"
"07/30/2021","16:07:22.886","219.27"
"07/30/2021","16:07:29.593","219.52"
"07/30/2021","16:07:36.284","219.79"
"07/30/2021","16:07:42.991","220.05"
"07/30/2021","16:07:49.697","220.3"
"07/30/2021","16:07:56.393","220.57"
"07/30/2021","16:08:03.090","220.82"
"07/30/2021","16:08:09.793","221.08"
"07/30/2021","16:08:16.484","221.35"
"07/30/2021","16:08:23.186","221.6"
"07/30/2021","16:08:29.881","221.87"
"07/30/2021","16:08:36.596","222.12"
"07/30/2021","16:08:43.280","222.37"
"07/30/2021","16:08:49.979","222.64"
"07/30/2021","16:08:56.697","222.9"
"07/30/2021","16:09:03.379","223.17"
"07/30/2021","16:09:10.082","223.42"
"07/30/2021","16:09:16.784","223.67"
"07/30/2021","16:09:23.479","223.94"
"07/30/2021","16:09:30.190","224.19"
"07/30/2021","16:09:36.877","224.46"
"07/30/2021","16:09:43.577","224.71"
"07/30/2021","16:09:50.286","224.96"
"07/30/2021","16:09:56.977","225.23"
"07/30/2021","16:10:03.696","225.48"
"07/30/2021","16:10:10.375","225.75"
"07/30/2021","16:10:17.075","226"
"07/30/2021","16:10:23.791","226.25"
"07/30/2021","16:10:30.475","226.52"
"07/30/2021","16:10:37.180","226.77"
"07/30/2021","16:10:43.872","227.04"
"07/30/2021","16:10:50.572","227.29"
"07/30/2021","16:10:57.271","227.54"
"07/30/2021","16:11:03.973","227.81"
"07/30/2021","16:11:10.689","228.06"
"07/30/2021","16:11:17.377","228.3"
"07/30/2021","16:11:24.070","228.57"
"07/30/2021","16:11:30.770","228.82"
"07/30/2021","16:11:37.467","229.09"
"07/30/2021","16:11:44.179","229.33"
"07/30/2021","16:11:50.868","229.58"
"07/30/2021","16:11:57.568","229.85"
"07/30/2021","16:12:04.267","230.09"
"07/30/2021","16:12:10.975","230.36"
"07/30/2021","16:12:17.699","230.6"
"07/30/2021","16:12:24.366","230.85"
"07/30/2021","16:12:31.065","231.11"
"07/30/2021","16:12:37.765","231.36"
"07/30/2021","16:12:44.464","231.62"
"07/30/2021","16:12:51.169","231.87"
"07/30/2021","16:12:57.863","232.11"
"07/30/2021","16:13:04.580","232.37"
"07/30/2021","16:13:11.263","232.62"
"07/30/2021","16:13:17.963","232.86"
"07/30/2021","16:13:24.681","233.13"
"07/30/2021","16:13:31.360","233.37"
"07/30/2021","16:13:38.063","233.63"
"07/30/2021","16:13:44.760","233.87"
"07/30/2021","16:13:51.459","234.12"
"07/30/2021","16:13:58.180","234.38"
"07/30/2021","16:14:04.859","234.62"
"07/30/2021","16:14:11.563","234.88"
"07/30/2021","16:14:18.259","235.13"
"07/30/2021","16:14:24.957","235.37"
"07/30/2021","16:14:31.676","235.63"
"07/30/2021","16:14:38.356","235.87"
"07/30/2021","16:14:45.055","236.14"
"07/30/2021","16:14:51.756","236.38"
"07/30/2021","16:14:58.460","236.62"
"07/30/2021","16:15:05.159","236.88"
"07/30/2021","16:15:11.855","237.12"
"07/30/2021","16:15:18.561","237.38"
"07/30/2021","16:15:25.253","237.63"
"07/30/2021","16:15:31.954","237.87"
"07/30/2021","16:15:38.663","238.13"
"07/30/2021","16:15:45.349","238.37"
"07/30/2021","16:15:52.051","238.63"
"07/30/2021","16:15:58.757","238.87"
"07/30/2021","16:16:05.449","239.11"
"07/30/2021","16:16:12.153","239.37"
"07/30/2021","16:16:18.850","239.61"
"07/30/2021","16:16:25.562","239.87"
"07/30/2021","16:16:32.249","240.11"
"07/30/2021","16:16:38.948","240.35"
"07/30/2021","16:16:45.650","240.61"
"07/30/2021","16:16:52.346","240.85"
"07/30/2021","16:16:59.055","241.11"
"07/30/2021","16:17:05.747","241.35"
"07/30/2021","16:17:12.445","241.59"
"07/30/2021","16:17:19.151","241.85"
"07/30/2021","16:17:25.843","242.09"
"07/30/2021","16:17:32.544","242.33"
"07/30/2021","16:17:39.243","242.59"
"07/30/2021","16:17:45.942","242.83"
"07/30/2021","16:17:52.648","243.09"
"07/30/2021","16:17:59.349","243.33"
"07/30/2021","16:18:06.041","243.57"
"07/30/2021","16:18:12.740","243.82"
"07/30/2021","16:18:19.441","244.06"
"07/30/2021","16:18:26.147","244.32"
"07/30/2021","16:18:32.841","244.55"
"07/30/2021","16:18:39.552","244.79"
"07/30/2021","16:18:46.239","245.04"
"07/30/2021","16:18:52.938","245.28"
"07/30/2021","16:18:59.653","245.53"
"07/30/2021","16:19:06.339","245.77"
"07/30/2021","16:19:13.039","246"
"07/30/2021","16:19:19.738","246.26"
"07/30/2021","16:19:26.439","246.5"
"07/30/2021","16:19:33.142","246.75"
"07/30/2021","16:19:39.837","246.99"
"07/30/2021","16:19:46.548","247.22"
"07/30/2021","16:19:53.236","247.47"
"07/30/2021","16:19:59.941","247.71"
"07/30/2021","16:20:06.639","247.96"
"07/30/2021","16:20:13.333","248.2"
"07/30/2021","16:20:20.034","248.43"
"07/30/2021","16:20:26.732","248.68"
"07/30/2021","16:20:33.432","248.92"
"07/30/2021","16:20:40.136","249.17"
"07/30/2021","16:20:46.830","249.4"
"07/30/2021","16:20:53.531","249.63"
"07/30/2021","16:21:00.237","249.87"
"07/30/2021","16:21:06.929","250.1"
"07/30/2021","16:21:13.632","250.34"
"07/30/2021","16:21:20.326","250.55"
"07/30/2021","16:21:27.027","250.77"
"07/30/2021","16:21:33.726","251"
"07/30/2021","16:21:40.427","251.21"
"07/30/2021","16:21:47.130","251.43"
"07/30/2021","16:21:53.824","251.64"
"07/30/2021","16:22:00.530","251.84"
"07/30/2021","16:22:07.227","252.06"
"07/30/2021","16:22:13.923","252.25"
"07/30/2021","16:22:20.625","252.44"
"07/30/2021","16:22:27.321","252.64"
"07/30/2021","16:22:34.020","252.82"
"07/30/2021","16:22:40.721","253.01"
"07/30/2021","16:22:47.419","253.19"
"07/30/2021","16:22:54.123","253.36"
"07/30/2021","16:23:00.843","253.54"
"07/30/2021","16:23:07.518","253.7"
"07/30/2021","16:23:14.217","253.87"
"07/30/2021","16:23:20.918","254.03"
"07/30/2021","16:23:27.620","254.18"
"07/30/2021","16:23:34.318","254.34"
"07/30/2021","16:23:41.016","254.49"
"07/30/2021","16:23:47.716","254.64"
"07/30/2021","16:23:54.415","254.79"
"07/30/2021","16:24:01.130","254.93"
"07/30/2021","16:24:07.815","255.08"
"07/30/2021","16:24:14.514","255.21"
"07/30/2021","16:24:21.215","255.35"
"07/30/2021","16:24:27.915","255.48"
"07/30/2021","16:24:34.618","255.61"
"07/30/2021","16:24:41.312","255.74"
"07/30/2021","16:24:48.011","255.87"
"07/30/2021","16:24:54.717","256"
"07/30/2021","16:25:01.415","256.12"
"07/30/2021","16:25:08.115","256.24"
"07/30/2021","16:25:14.809","256.36"
"07/30/2021","16:25:21.509","256.48"
"07/30/2021","16:25:28.210","256.6"
"07/30/2021","16:25:34.908","256.72"
"07/30/2021","16:25:41.615","256.83"
"07/30/2021","16:25:48.316","256.95"
"07/30/2021","16:25:55.008","257.06"
"07/30/2021","16:26:01.713","257.17"
"07/30/2021","16:26:08.405","257.28"
"07/30/2021","16:26:15.123","257.39"
"07/30/2021","16:26:21.805","257.5"
"07/30/2021","16:26:28.504","257.61"
"07/30/2021","16:26:35.203","257.72"
"07/30/2021","16:26:41.903","257.83"
"07/30/2021","16:26:48.610","257.93"
"07/30/2021","16:26:55.303","258.04"
"07/30/2021","16:27:08.704","258.25"
"07/30/2021","16:27:15.399","258.35"
"07/30/2021","16:27:22.105","258.46"
"07/30/2021","16:27:28.803","258.56"
"07/30/2021","16:27:35.500","258.67"
"07/30/2021","16:27:48.898","258.87"
"07/30/2021","16:27:55.603","258.97"
"07/30/2021","16:28:02.305","259.08"
"07/30/2021","16:28:08.997","259.18"
"07/30/2021","16:28:22.397","259.38"
"07/30/2021","16:28:29.104","259.48"
"07/30/2021","16:28:42.494","259.68"
"07/30/2021","16:28:55.893","259.9"
"07/30/2021","16:29:02.607","260"
"07/30/2021","16:29:09.291","260.1"
"07/30/2021","16:29:15.991","260.21"
"07/30/2021","16:29:22.699","260.31"
"07/30/2021","16:29:29.390","260.42"
"07/30/2021","16:29:42.799","260.62"
"07/30/2021","16:29:49.490","260.72"
"07/30/2021","16:30:02.898","260.92"
"07/30/2021","16:30:16.288","261.11"
"07/30/2021","16:30:29.704","261.31"
"07/30/2021","16:30:36.388","261.41"
"07/30/2021","16:30:49.785","261.6"
"07/30/2021","16:31:03.199","261.79"
"07/30/2021","16:31:16.584","261.98"
"07/30/2021","16:31:29.983","262.18"
"07/30/2021","16:31:43.381","262.36"
"07/30/2021","16:31:56.780","262.55"
"07/30/2021","16:32:03.488","262.66"
"07/30/2021","16:32:16.878","262.84"
"07/30/2021","16:32:23.578","262.94"
"07/30/2021","16:32:30.277","263.04"
"07/30/2021","16:32:43.697","263.23"
"07/30/2021","16:32:57.076","263.43"
"07/30/2021","16:33:10.474","263.62"
"07/30/2021","16:33:23.873","263.81"
"07/30/2021","16:33:30.573","263.91"
"07/30/2021","16:33:43.971","264.1"
"07/30/2021","16:33:57.370","264.29"
"07/30/2021","16:34:04.069","264.4"
"07/30/2021","16:34:17.467","264.59"
"07/30/2021","16:34:24.173","264.69"
"07/30/2021","16:34:37.569","264.88"
"07/30/2021","16:34:44.265","264.98"
"07/30/2021","16:34:57.675","265.18"
"07/30/2021","16:35:11.065","265.37"
"07/30/2021","16:35:17.772","265.47"
"07/30/2021","16:35:31.167","265.67"
"07/30/2021","16:35:44.568","265.87"
"07/30/2021","16:35:57.963","266.06"
"07/30/2021","16:36:04.703","266.16"
"07/30/2021","16:36:18.060","266.36"
"07/30/2021","16:36:31.461","266.55"
"07/30/2021","16:36:38.168","266.66"
"07/30/2021","16:36:51.564","266.85"
"07/30/2021","16:36:58.260","266.96"
"07/30/2021","16:37:11.671","267.16"
"07/30/2021","16:37:25.057","267.35"
"07/30/2021","16:37:38.455","267.55"
"07/30/2021","16:37:45.159","267.66"
"07/30/2021","16:37:58.572","267.85"
"07/30/2021","16:38:05.254","267.96"
"07/30/2021","16:38:18.661","268.16"
"07/30/2021","16:38:32.051","268.36"
"07/30/2021","16:38:45.453","268.56"
"07/30/2021","16:38:52.154","268.66"
"07/30/2021","16:39:05.560","268.86"
"07/30/2021","16:39:12.252","268.97"
"07/30/2021","16:39:25.655","269.17"
"07/30/2021","16:39:39.049","269.37"
"07/30/2021","16:39:45.755","269.47"
"07/30/2021","16:39:59.152","269.67"
"07/30/2021","16:40:05.845","269.78"
"07/30/2021","16:40:12.561","269.88"
"07/30/2021","16:40:19.251","269.98"
"07/30/2021","16:40:32.651","270.18"
"07/30/2021","16:40:39.343","270.29"
"07/30/2021","16:40:52.749","270.49"
"07/30/2021","16:41:06.151","270.69"
"07/30/2021","16:41:12.843","270.8"
"07/30/2021","16:41:26.242","271"
"07/30/2021","16:41:32.942","271.1"
"07/30/2021","16:41:46.341","271.31"
"07/30/2021","16:41:53.042","271.41"
"07/30/2021","16:41:59.746","271.52"
"07/30/2021","16:42:06.440","271.62"
"07/30/2021","16:42:13.143","271.72"
"07/30/2021","16:42:19.838","271.83"
"07/30/2021","16:42:26.549","271.93"
"07/30/2021","16:42:39.937","272.13"
"07/30/2021","16:42:46.641","272.23"
"07/30/2021","16:42:53.334","272.34"
"07/30/2021","16:43:00.036","272.44"
"07/30/2021","16:43:06.741","272.54"
