"Import help:"
"Comma-delimited data"
"First column is date: MDY"
"Decimal separator: ."
"Thousand separator: ,"
"","System:","9953149 (1139918) [Glacios]"
"08/27/2021","10:55:40.805","Unknown (0)"
"08/27/2021","10:55:41.946","Close (1)"
"08/27/2021","10:57:16.137","Unknown (0)"
"08/27/2021","10:57:16.452","Open (2)"
"08/27/2021","11:41:48.478","Unknown (0)"
"08/27/2021","11:41:49.451","Close (1)"
"08/27/2021","12:41:49.452","Close (1)"
"08/27/2021","13:41:49.453","Close (1)"
"08/27/2021","13:59:55.964","Unknown (0)"
"08/27/2021","13:59:56.480","Open (2)"
"08/27/2021","14:16:41.235","Unknown (0)"
"08/27/2021","14:16:41.967","Close (1)"
"08/27/2021","14:21:22.078","Unknown (0)"
"08/27/2021","14:21:22.473","Open (2)"
"08/27/2021","14:52:16.200","Unknown (0)"
"08/27/2021","14:52:16.970","Close (1)"
"08/27/2021","14:54:30.340","Unknown (0)"
"08/27/2021","14:54:30.974","Open (2)"
"08/27/2021","14:54:33.016","Unknown (0)"
"08/27/2021","14:54:33.971","Close (1)"
"08/27/2021","14:55:17.293","Unknown (0)"
"08/27/2021","14:55:17.974","Open (2)"
"08/27/2021","15:06:54.940","Unknown (0)"
"08/27/2021","15:06:55.973","Close (1)"
"08/27/2021","15:10:03.413","Unknown (0)"
"08/27/2021","15:10:03.975","Open (2)"
"08/27/2021","15:10:25.422","Unknown (0)"
"08/27/2021","15:10:26.473","Close (1)"
"08/27/2021","15:12:50.892","Unknown (0)"
"08/27/2021","15:12:51.482","Open (2)"
"08/27/2021","15:12:55.916","Unknown (0)"
"08/27/2021","15:12:56.972","Close (1)"
"08/27/2021","15:13:35.255","Unknown (0)"
"08/27/2021","15:13:35.478","Open (2)"
"08/27/2021","15:15:49.592","Unknown (0)"
"08/27/2021","15:15:50.473","Close (1)"
"08/27/2021","15:21:01.093","Unknown (0)"
"08/27/2021","15:21:01.482","Open (2)"
"08/27/2021","15:28:55.629","Unknown (0)"
"08/27/2021","15:28:56.474","Close (1)"
"08/27/2021","15:35:37.792","Unknown (0)"
"08/27/2021","15:35:38.484","Open (2)"
"08/27/2021","16:35:38.485","Open (2)"
"08/27/2021","17:35:38.486","Open (2)"
"08/27/2021","17:55:10.792","Unknown (0)"
"08/27/2021","17:55:11.986","Close (1)"
"08/27/2021","18:37:46.753","Unknown (0)"
"08/27/2021","18:37:47.005","Open (2)"
"08/27/2021","19:23:19.702","Unknown (0)"
"08/27/2021","19:23:20.496","Close (1)"
"08/27/2021","20:23:20.496","Close (1)"
"08/27/2021","21:23:20.497","Close (1)"
"08/27/2021","22:23:20.498","Close (1)"
"08/27/2021","23:23:20.499","Close (1)"
"08/28/2021","00:23:20.500","Close (1)"
"08/28/2021","01:23:20.501","Close (1)"
"08/28/2021","02:23:20.502","Close (1)"
"08/28/2021","03:23:20.503","Close (1)"
"08/28/2021","04:23:20.504","Close (1)"
"08/28/2021","05:23:20.505","Close (1)"
"08/28/2021","06:23:20.506","Close (1)"
"08/28/2021","07:23:20.506","Close (1)"
"08/28/2021","08:23:20.507","Close (1)"
"08/28/2021","09:23:20.508","Close (1)"
"08/28/2021","10:23:20.509","Close (1)"
"08/28/2021","11:23:20.510","Close (1)"
"08/28/2021","12:23:20.511","Close (1)"
"08/28/2021","12:47:59.144","Unknown (0)"
"08/28/2021","12:47:59.625","Open (2)"
"08/28/2021","13:17:55.699","Unknown (0)"
"08/28/2021","13:17:56.617","Close (1)"
"08/28/2021","14:17:56.618","Close (1)"
"08/28/2021","15:17:56.619","Close (1)"
"08/28/2021","16:17:56.620","Close (1)"
"08/28/2021","16:43:47.456","Unknown (0)"
"08/28/2021","16:43:48.145","Open (2)"
"08/28/2021","17:19:36.976","Unknown (0)"
"08/28/2021","17:19:38.146","Close (1)"
"08/28/2021","17:25:17.241","Unknown (0)"
"08/28/2021","17:25:17.651","Open (2)"
"08/28/2021","18:08:26.775","Unknown (0)"
"08/28/2021","18:08:27.650","Close (1)"
"08/28/2021","19:08:27.651","Close (1)"
"08/28/2021","20:08:27.652","Close (1)"
"08/28/2021","21:08:27.653","Close (1)"
"08/28/2021","22:08:27.654","Close (1)"
"08/28/2021","23:08:27.655","Close (1)"
"08/29/2021","00:08:27.656","Close (1)"
"08/29/2021","01:08:27.657","Close (1)"
"08/29/2021","02:08:27.658","Close (1)"
"08/29/2021","03:08:27.659","Close (1)"
"08/29/2021","04:08:27.659","Close (1)"
"08/29/2021","05:08:27.660","Close (1)"
"08/29/2021","06:08:27.661","Close (1)"
"08/29/2021","07:08:27.662","Close (1)"
"08/29/2021","08:08:27.663","Close (1)"
"08/29/2021","09:08:27.664","Close (1)"
"08/29/2021","10:08:27.665","Close (1)"
"08/29/2021","11:08:27.666","Close (1)"
"08/29/2021","12:08:27.667","Close (1)"
"08/29/2021","13:08:27.668","Close (1)"
"08/29/2021","14:08:27.669","Close (1)"
"08/29/2021","15:08:27.669","Close (1)"
"08/29/2021","16:08:27.670","Close (1)"
"08/29/2021","17:08:27.671","Close (1)"
"08/29/2021","18:08:27.672","Close (1)"
"08/29/2021","19:08:27.673","Close (1)"
"08/29/2021","20:08:27.674","Close (1)"
"08/29/2021","20:41:37.434","Unknown (0)"
"08/29/2021","20:41:37.835","Open (2)"
"08/29/2021","20:57:23.058","Unknown (0)"
"08/29/2021","20:57:23.831","Close (1)"
"08/29/2021","21:06:54.078","Unknown (0)"
"08/29/2021","21:06:54.338","Open (2)"
"08/29/2021","21:22:26.419","Unknown (0)"
"08/29/2021","21:22:27.333","Close (1)"
"08/29/2021","21:29:30.783","Unknown (0)"
"08/29/2021","21:29:31.337","Open (2)"
"08/29/2021","21:56:27.335","Unknown (0)"
"08/29/2021","21:56:28.336","Close (1)"
"08/29/2021","22:01:40.109","Unknown (0)"
"08/29/2021","22:01:40.342","Open (2)"
"08/29/2021","22:22:22.668","Unknown (0)"
"08/29/2021","22:22:23.874","Close (1)"
"08/29/2021","22:37:35.873","Unknown (0)"
"08/29/2021","22:37:36.345","Open (2)"
"08/29/2021","23:00:50.103","Unknown (0)"
"08/29/2021","23:00:50.853","Close (1)"
"08/29/2021","23:05:37.623","Unknown (0)"
"08/29/2021","23:05:37.848","Open (2)"
"08/29/2021","23:20:56.933","Unknown (0)"
"08/29/2021","23:20:57.844","Close (1)"
"08/29/2021","23:26:01.672","Unknown (0)"
"08/29/2021","23:26:02.347","Open (2)"
"08/29/2021","23:43:03.916","Unknown (0)"
"08/29/2021","23:43:04.857","Close (1)"
"08/29/2021","23:43:06.057","Unknown (0)"
"08/29/2021","23:43:06.352","Open (2)"
"08/30/2021","00:11:58.456","Unknown (0)"
"08/30/2021","00:11:59.364","Close (1)"
"08/30/2021","01:11:59.365","Close (1)"
"08/30/2021","02:11:59.366","Close (1)"
"08/30/2021","03:11:59.366","Close (1)"
"08/30/2021","04:11:59.367","Close (1)"
"08/30/2021","05:11:59.368","Close (1)"
"08/30/2021","06:11:59.369","Close (1)"
"08/30/2021","07:11:59.370","Close (1)"
"08/30/2021","08:11:59.371","Close (1)"
"08/30/2021","09:11:59.372","Close (1)"
"08/30/2021","10:11:59.373","Close (1)"
"08/30/2021","11:11:59.374","Close (1)"
"08/30/2021","11:14:49.963","Unknown (0)"
"08/30/2021","11:14:50.432","Open (2)"
"08/30/2021","11:54:48.195","Unknown (0)"
"08/30/2021","11:54:48.939","Close (1)"
"08/30/2021","11:56:39.574","Unknown (0)"
"08/30/2021","11:56:39.936","Open (2)"
"08/30/2021","12:22:04.983","Unknown (0)"
"08/30/2021","12:22:05.933","Close (1)"
"08/30/2021","12:45:04.521","Unknown (0)"
"08/30/2021","12:45:04.942","Open (2)"
"08/30/2021","12:45:56.958","Unknown (0)"
"08/30/2021","12:45:57.937","Close (1)"
"08/30/2021","13:00:09.115","Unknown (0)"
"08/30/2021","13:00:09.444","Open (2)"
"08/30/2021","14:00:09.445","Open (2)"
"08/30/2021","14:11:55.232","Unknown (0)"
"08/30/2021","14:11:56.446","Close (1)"
"08/30/2021","14:17:48.286","Unknown (0)"
"08/30/2021","14:17:48.949","Open (2)"
"08/30/2021","15:17:48.950","Open (2)"
"08/30/2021","15:25:17.023","Unknown (0)"
"08/30/2021","15:25:17.953","Close (1)"
"08/30/2021","15:36:17.785","Unknown (0)"
"08/30/2021","15:36:18.457","Open (2)"
"08/30/2021","16:33:08.321","Unknown (0)"
"08/30/2021","16:33:09.460","Close (1)"
"08/30/2021","17:33:09.461","Close (1)"
"08/30/2021","18:33:09.462","Close (1)"
"08/30/2021","19:33:09.463","Close (1)"
"08/30/2021","20:33:09.464","Close (1)"
"08/30/2021","21:33:09.464","Close (1)"
"08/30/2021","22:33:09.465","Close (1)"
"08/30/2021","23:33:09.466","Close (1)"
"08/31/2021","00:33:09.467","Close (1)"
"08/31/2021","01:33:09.468","Close (1)"
"08/31/2021","02:33:09.469","Close (1)"
"08/31/2021","03:33:09.470","Close (1)"
"08/31/2021","04:33:09.471","Close (1)"
"08/31/2021","05:33:09.472","Close (1)"
"08/31/2021","06:33:09.473","Close (1)"
"08/31/2021","07:33:09.474","Close (1)"
"08/31/2021","08:33:09.474","Close (1)"
"08/31/2021","09:33:09.475","Close (1)"
"08/31/2021","10:08:07.310","Unknown (0)"
"08/31/2021","10:08:07.571","Open (2)"
"08/31/2021","10:45:33.742","Unknown (0)"
"08/31/2021","10:45:34.570","Close (1)"
"08/31/2021","10:49:22.995","Unknown (0)"
"08/31/2021","10:49:23.573","Open (2)"
"08/31/2021","10:56:03.910","Unknown (0)"
"08/31/2021","10:56:05.071","Close (1)"
"08/31/2021","10:57:38.295","Unknown (0)"
"08/31/2021","10:57:38.576","Open (2)"
"08/31/2021","11:08:22.705","Unknown (0)"
"08/31/2021","11:08:23.572","Close (1)"
"08/31/2021","11:18:02.888","Unknown (0)"
"08/31/2021","11:18:03.576","Open (2)"
"08/31/2021","12:09:22.478","Unknown (0)"
"08/31/2021","12:09:23.578","Close (1)"
"08/31/2021","12:15:00.949","Unknown (0)"
"08/31/2021","12:15:01.582","Open (2)"
"08/31/2021","13:04:49.000","Unknown (0)"
"08/31/2021","13:04:50.084","Close (1)"
"08/31/2021","13:10:57.421","Unknown (0)"
"08/31/2021","13:10:58.087","Open (2)"
"08/31/2021","13:54:31.966","Unknown (0)"
"08/31/2021","13:54:33.088","Close (1)"
"08/31/2021","14:02:10.356","Unknown (0)"
"08/31/2021","14:02:10.595","Open (2)"
"08/31/2021","14:35:14.797","Unknown (0)"
"08/31/2021","14:35:15.592","Close (1)"
"08/31/2021","14:45:17.998","Unknown (0)"
"08/31/2021","14:45:18.597","Open (2)"
"08/31/2021","15:36:35.468","Unknown (0)"
"08/31/2021","15:36:36.599","Close (1)"
"08/31/2021","15:41:27.589","Unknown (0)"
"08/31/2021","15:41:28.104","Open (2)"
"08/31/2021","16:09:32.310","Unknown (0)"
"08/31/2021","16:09:33.116","Close (1)"
"08/31/2021","16:14:13.836","Unknown (0)"
"08/31/2021","16:14:14.108","Open (2)"
"08/31/2021","16:36:42.690","Unknown (0)"
"08/31/2021","16:36:43.604","Close (1)"
"08/31/2021","16:43:27.903","Unknown (0)"
"08/31/2021","16:43:28.607","Open (2)"
"08/31/2021","17:09:06.284","Unknown (0)"
"08/31/2021","17:09:07.107","Close (1)"
"08/31/2021","18:09:07.108","Close (1)"
"08/31/2021","19:09:07.109","Close (1)"
"08/31/2021","20:09:07.110","Close (1)"
"08/31/2021","21:09:07.111","Close (1)"
"08/31/2021","22:09:07.112","Close (1)"
"08/31/2021","23:09:07.113","Close (1)"
"09/01/2021","00:09:07.113","Close (1)"
"09/01/2021","01:09:07.114","Close (1)"
"09/01/2021","02:09:07.115","Close (1)"
"09/01/2021","03:09:07.116","Close (1)"
"09/01/2021","04:09:07.117","Close (1)"
"09/01/2021","05:09:07.118","Close (1)"
"09/01/2021","06:09:07.119","Close (1)"
"09/01/2021","07:09:07.120","Close (1)"
"09/01/2021","08:09:07.121","Close (1)"
"09/01/2021","09:09:07.122","Close (1)"
"09/01/2021","10:09:07.123","Close (1)"
"09/01/2021","10:40:59.035","Unknown (0)"
"09/01/2021","10:40:59.727","Open (2)"
"09/01/2021","11:23:40.299","Unknown (0)"
"09/01/2021","11:23:41.228","Close (1)"
"09/01/2021","11:37:55.215","Unknown (0)"
"09/01/2021","11:37:55.733","Open (2)"
"09/01/2021","12:37:55.734","Open (2)"
"09/01/2021","13:27:39.637","Unknown (0)"
"09/01/2021","13:27:40.743","Close (1)"
"09/01/2021","14:27:40.744","Close (1)"
"09/01/2021","15:27:40.745","Close (1)"
"09/01/2021","16:27:40.746","Close (1)"
"09/01/2021","17:27:40.747","Close (1)"
"09/01/2021","18:27:40.748","Close (1)"
"09/01/2021","19:27:40.748","Close (1)"
"09/01/2021","20:27:40.749","Close (1)"
"09/01/2021","21:27:40.750","Close (1)"
"09/01/2021","22:27:40.751","Close (1)"
"09/01/2021","23:27:40.752","Close (1)"
"09/02/2021","00:27:40.753","Close (1)"
"09/02/2021","01:27:40.754","Close (1)"
"09/02/2021","02:27:40.755","Close (1)"
"09/02/2021","03:27:40.756","Close (1)"
"09/02/2021","04:27:40.757","Close (1)"
"09/02/2021","05:27:40.758","Close (1)"
"09/02/2021","06:27:40.758","Close (1)"
"09/02/2021","07:27:40.759","Close (1)"
"09/02/2021","08:27:40.760","Close (1)"
"09/02/2021","09:27:40.761","Close (1)"
"09/02/2021","10:27:40.762","Close (1)"
"09/02/2021","11:27:40.763","Close (1)"
"09/02/2021","12:27:40.764","Close (1)"
"09/02/2021","13:27:40.765","Close (1)"
"09/02/2021","14:27:40.766","Close (1)"
"09/02/2021","15:27:40.767","Close (1)"
"09/02/2021","16:27:40.768","Close (1)"
"09/02/2021","17:27:40.768","Close (1)"
"09/02/2021","18:27:40.769","Close (1)"
"09/02/2021","19:27:40.770","Close (1)"
"09/02/2021","20:27:40.771","Close (1)"
"09/02/2021","21:27:40.772","Close (1)"
"09/02/2021","22:27:40.773","Close (1)"
"09/02/2021","23:27:40.774","Close (1)"
"09/03/2021","00:27:40.775","Close (1)"
"09/03/2021","01:27:40.776","Close (1)"
"09/03/2021","02:27:40.777","Close (1)"
"09/03/2021","03:27:40.778","Close (1)"
"09/03/2021","04:27:40.778","Close (1)"
"09/03/2021","05:27:40.779","Close (1)"
"09/03/2021","06:27:40.780","Close (1)"
"09/03/2021","07:27:40.781","Close (1)"
"09/03/2021","08:27:40.782","Close (1)"
"09/03/2021","09:27:40.783","Close (1)"
"09/03/2021","10:27:40.784","Close (1)"
"09/03/2021","10:32:59.396","Unknown (0)"
"09/03/2021","10:33:00.031","Open (2)"
"09/03/2021","11:33:00.032","Open (2)"
"09/03/2021","11:56:37.088","Unknown (0)"
"09/03/2021","11:56:38.036","Close (1)"
"09/03/2021","12:52:05.704","Unknown (0)"
"09/03/2021","12:52:06.048","Open (2)"
"09/03/2021","13:27:32.174","Unknown (0)"
"09/03/2021","13:27:33.045","Close (1)"
"09/03/2021","13:57:28.641","Unknown (0)"
"09/03/2021","13:57:29.054","Open (2)"
"09/03/2021","14:07:48.470","Unknown (0)"
"09/03/2021","14:07:49.549","Close (1)"
"09/03/2021","14:50:12.827","Unknown (0)"
"09/03/2021","14:50:13.059","Open (2)"
"09/03/2021","15:25:27.810","Unknown (0)"
"09/03/2021","15:25:28.557","Close (1)"
"09/03/2021","15:29:23.058","Unknown (0)"
"09/03/2021","15:29:23.561","Open (2)"
"09/03/2021","15:55:44.143","Unknown (0)"
"09/03/2021","15:55:45.060","Close (1)"
"09/03/2021","16:55:45.061","Close (1)"
"09/03/2021","17:55:45.062","Close (1)"
"09/03/2021","18:55:45.062","Close (1)"
"09/03/2021","19:55:45.063","Close (1)"
"09/03/2021","20:55:45.064","Close (1)"
"09/03/2021","21:55:45.065","Close (1)"
"09/03/2021","21:59:49.737","Unknown (0)"
"09/03/2021","21:59:50.105","Open (2)"
"09/03/2021","21:59:53.547","Unknown (0)"
"09/03/2021","21:59:54.599","Close (1)"
"09/03/2021","22:02:53.532","Unknown (0)"
"09/03/2021","22:02:54.103","Open (2)"
"09/03/2021","22:02:57.613","Unknown (0)"
"09/03/2021","22:02:58.601","Close (1)"
"09/03/2021","22:04:31.621","Unknown (0)"
"09/03/2021","23:04:31.622","Unknown (0)"
"09/04/2021","00:04:31.623","Unknown (0)"
"09/04/2021","01:04:31.624","Unknown (0)"
"09/04/2021","02:04:31.625","Unknown (0)"
"09/04/2021","03:04:31.626","Unknown (0)"
"09/04/2021","04:04:31.627","Unknown (0)"
"09/04/2021","05:04:31.628","Unknown (0)"
"09/04/2021","06:04:31.629","Unknown (0)"
"09/04/2021","07:04:31.629","Unknown (0)"
"09/04/2021","08:04:31.630","Unknown (0)"
"09/04/2021","09:04:31.631","Unknown (0)"
"09/04/2021","10:04:31.632","Unknown (0)"
"09/04/2021","11:04:31.633","Unknown (0)"
"09/04/2021","12:04:31.634","Unknown (0)"
"09/04/2021","13:04:31.635","Unknown (0)"
"09/04/2021","14:04:31.636","Unknown (0)"
"09/04/2021","15:04:31.637","Unknown (0)"
"09/04/2021","16:04:31.638","Unknown (0)"
"09/04/2021","17:04:31.639","Unknown (0)"
"09/04/2021","18:04:31.639","Unknown (0)"
"09/04/2021","19:04:31.640","Unknown (0)"
"09/04/2021","20:04:31.641","Unknown (0)"
"09/04/2021","21:04:31.642","Unknown (0)"
"09/04/2021","22:04:31.643","Unknown (0)"
"09/04/2021","23:04:31.644","Unknown (0)"
"09/05/2021","00:04:31.645","Unknown (0)"
"09/05/2021","01:04:31.646","Unknown (0)"
"09/05/2021","02:04:31.647","Unknown (0)"
"09/05/2021","03:04:31.648","Unknown (0)"
"09/05/2021","04:04:31.649","Unknown (0)"
"09/05/2021","05:04:31.649","Unknown (0)"
"09/05/2021","06:04:31.650","Unknown (0)"
"09/05/2021","07:04:31.651","Unknown (0)"
"09/05/2021","08:04:31.652","Unknown (0)"
"09/05/2021","09:04:31.653","Unknown (0)"
"09/05/2021","10:04:31.654","Unknown (0)"
"09/05/2021","11:04:31.655","Unknown (0)"
"09/05/2021","12:04:31.656","Unknown (0)"
"09/05/2021","13:04:31.657","Unknown (0)"
"09/05/2021","14:04:31.658","Unknown (0)"
"09/05/2021","15:04:31.659","Unknown (0)"
"09/05/2021","16:04:31.659","Unknown (0)"
"09/05/2021","17:04:31.660","Unknown (0)"
"09/05/2021","18:04:31.661","Unknown (0)"
"09/05/2021","19:04:31.662","Unknown (0)"
"09/05/2021","20:04:31.663","Unknown (0)"
"09/05/2021","21:04:31.664","Unknown (0)"
"09/05/2021","22:04:31.665","Unknown (0)"
"09/05/2021","23:04:31.666","Unknown (0)"
"09/06/2021","00:04:31.667","Unknown (0)"
"09/06/2021","01:04:31.668","Unknown (0)"
"09/06/2021","02:04:31.669","Unknown (0)"
"09/06/2021","03:04:31.669","Unknown (0)"
"09/06/2021","04:04:31.670","Unknown (0)"
"09/06/2021","05:04:31.671","Unknown (0)"
"09/06/2021","06:04:31.672","Unknown (0)"
"09/06/2021","07:04:31.673","Unknown (0)"
"09/06/2021","08:04:31.674","Unknown (0)"
"09/06/2021","09:04:31.675","Unknown (0)"
"09/06/2021","10:04:31.676","Unknown (0)"
"09/06/2021","11:04:31.677","Unknown (0)"
"09/06/2021","12:04:31.678","Unknown (0)"
"09/06/2021","13:04:31.679","Unknown (0)"
"09/06/2021","14:04:31.679","Unknown (0)"
"09/06/2021","15:04:31.680","Unknown (0)"
"09/06/2021","16:04:31.681","Unknown (0)"
"09/06/2021","17:04:31.682","Unknown (0)"
"09/06/2021","18:04:31.683","Unknown (0)"
"09/06/2021","19:04:31.684","Unknown (0)"
"09/06/2021","20:04:31.685","Unknown (0)"
"09/06/2021","21:04:31.686","Unknown (0)"
"09/06/2021","22:04:31.687","Unknown (0)"
"09/06/2021","23:04:31.688","Unknown (0)"
"09/07/2021","00:04:31.689","Unknown (0)"
"09/07/2021","01:04:31.689","Unknown (0)"
"09/07/2021","02:04:31.690","Unknown (0)"
"09/07/2021","03:04:31.691","Unknown (0)"
"09/07/2021","04:04:31.692","Unknown (0)"
"09/07/2021","05:04:31.693","Unknown (0)"
"09/07/2021","06:04:31.694","Unknown (0)"
"09/07/2021","07:04:31.695","Unknown (0)"
"09/07/2021","08:04:31.696","Unknown (0)"
"09/07/2021","09:04:31.697","Unknown (0)"
"09/07/2021","10:04:31.698","Unknown (0)"
"09/07/2021","11:01:59.681","Close (1)"
"09/07/2021","11:29:39.838","Unknown (0)"
"09/07/2021","11:29:40.143","Open (2)"
"09/07/2021","11:31:49.050","Unknown (0)"
"09/07/2021","11:31:50.137","Close (1)"
"09/07/2021","11:32:38.808","Close (1)"
"09/07/2021","11:34:25.207","Unknown (0)"
"09/07/2021","11:34:51.823","Close (1)"
"09/07/2021","11:38:05.807","Unknown (0)"
"09/07/2021","11:38:06.144","Open (2)"
"09/07/2021","12:06:17.928","Unknown (0)"
"09/07/2021","12:06:18.641","Close (1)"
"09/07/2021","12:06:49.017","Close (1)"
"09/07/2021","12:09:45.526","Unknown (0)"
"09/07/2021","12:10:11.790","Close (1)"
"09/07/2021","13:10:11.791","Close (1)"
"09/07/2021","14:10:11.792","Close (1)"
"09/07/2021","14:14:39.624","Unknown (0)"
"09/07/2021","14:14:40.156","Open (2)"
"09/07/2021","15:14:40.157","Open (2)"
"09/07/2021","15:47:56.196","Unknown (0)"
"09/07/2021","15:47:57.159","Close (1)"
"09/07/2021","15:52:01.083","Unknown (0)"
"09/07/2021","15:52:01.663","Open (2)"
"09/07/2021","15:53:36.859","Unknown (0)"
"09/07/2021","15:53:37.661","Close (1)"
"09/07/2021","16:53:37.662","Close (1)"
"09/07/2021","17:53:37.662","Close (1)"
"09/07/2021","18:53:37.663","Close (1)"
"09/07/2021","19:53:37.664","Close (1)"
"09/07/2021","20:53:37.665","Close (1)"
"09/07/2021","21:53:37.666","Close (1)"
"09/07/2021","22:53:37.667","Close (1)"
"09/07/2021","23:53:37.668","Close (1)"
"09/08/2021","00:53:37.669","Close (1)"
"09/08/2021","01:53:37.670","Close (1)"
"09/08/2021","02:53:37.671","Close (1)"
"09/08/2021","03:53:37.672","Close (1)"
"09/08/2021","04:53:37.672","Close (1)"
"09/08/2021","05:53:37.673","Close (1)"
"09/08/2021","06:53:37.674","Close (1)"
"09/08/2021","07:53:37.675","Close (1)"
"09/08/2021","08:53:37.676","Close (1)"
"09/08/2021","09:17:58.668","Unknown (0)"
"09/08/2021","09:17:59.296","Open (2)"
"09/08/2021","09:21:11.117","Unknown (0)"
"09/08/2021","09:21:12.293","Close (1)"
"09/08/2021","09:21:18.299","Unknown (0)"
"09/08/2021","09:21:18.798","Open (2)"
"09/08/2021","09:30:29.272","Unknown (0)"
"09/08/2021","09:30:30.294","Close (1)"
"09/08/2021","09:52:14.322","Unknown (0)"
"09/08/2021","09:52:14.801","Open (2)"
"09/08/2021","10:08:20.938","Unknown (0)"
"09/08/2021","10:08:21.798","Close (1)"
"09/08/2021","10:16:21.396","Unknown (0)"
"09/08/2021","10:16:21.803","Open (2)"
"09/08/2021","10:38:30.955","Unknown (0)"
"09/08/2021","10:38:31.799","Close (1)"
"09/08/2021","11:05:07.714","Unknown (0)"
"09/08/2021","11:05:08.305","Open (2)"
"09/08/2021","11:31:46.468","Unknown (0)"
"09/08/2021","11:31:47.305","Close (1)"
"09/08/2021","11:56:01.814","Unknown (0)"
"09/08/2021","11:56:02.313","Open (2)"
"09/08/2021","11:58:18.662","Unknown (0)"
"09/08/2021","11:58:19.807","Close (1)"
"09/08/2021","12:58:19.808","Close (1)"
"09/08/2021","13:03:28.613","Unknown (0)"
"09/08/2021","13:03:28.820","Open (2)"
"09/08/2021","13:09:07.312","Unknown (0)"
"09/08/2021","13:09:08.315","Close (1)"
"09/08/2021","13:09:27.626","Unknown (0)"
"09/08/2021","13:09:28.318","Open (2)"
"09/08/2021","13:40:04.974","Unknown (0)"
"09/08/2021","13:40:05.817","Close (1)"
"09/08/2021","13:44:06.508","Unknown (0)"
"09/08/2021","13:44:06.823","Open (2)"
"09/08/2021","14:31:54.716","Unknown (0)"
"09/08/2021","14:31:55.824","Close (1)"
"09/08/2021","15:31:55.825","Close (1)"
"09/08/2021","16:31:55.826","Close (1)"
"09/08/2021","17:31:55.827","Close (1)"
"09/08/2021","18:31:55.828","Close (1)"
"09/08/2021","19:31:55.829","Close (1)"
"09/08/2021","20:31:55.830","Close (1)"
"09/08/2021","21:31:55.830","Close (1)"
"09/08/2021","22:31:55.831","Close (1)"
"09/08/2021","23:31:55.832","Close (1)"
"09/09/2021","00:31:55.833","Close (1)"
"09/09/2021","01:31:55.834","Close (1)"
"09/09/2021","02:31:55.835","Close (1)"
"09/09/2021","03:31:55.836","Close (1)"
"09/09/2021","04:31:55.837","Close (1)"
"09/09/2021","05:31:55.838","Close (1)"
"09/09/2021","06:31:55.839","Close (1)"
"09/09/2021","07:31:55.840","Close (1)"
"09/09/2021","08:31:55.840","Close (1)"
"09/09/2021","09:31:55.841","Close (1)"
"09/09/2021","09:49:14.098","Unknown (0)"
"09/09/2021","09:49:14.463","Open (2)"
"09/09/2021","10:01:15.441","Unknown (0)"
"09/09/2021","10:01:16.459","Close (1)"
"09/09/2021","10:02:34.396","Close (1)"
"09/09/2021","10:03:19.253","Unknown (0)"
"09/09/2021","10:03:46.544","Close (1)"
"09/09/2021","10:16:32.962","Unknown (0)"
"09/09/2021","10:16:33.465","Open (2)"
"09/09/2021","10:19:56.264","Unknown (0)"
"09/09/2021","10:19:57.460","Close (1)"
"09/09/2021","10:27:40.881","Unknown (0)"
"09/09/2021","10:27:41.465","Open (2)"
"09/09/2021","10:43:51.071","Unknown (0)"
"09/09/2021","10:43:51.963","Close (1)"
"09/09/2021","10:43:54.734","Unknown (0)"
"09/09/2021","10:43:54.969","Open (2)"
"09/09/2021","10:43:57.563","Unknown (0)"
"09/09/2021","10:43:58.464","Close (1)"
"09/09/2021","10:45:39.681","Unknown (0)"
"09/09/2021","10:45:39.969","Open (2)"
"09/09/2021","10:57:48.976","Unknown (0)"
"09/09/2021","10:57:49.965","Close (1)"
"09/09/2021","11:31:05.084","Unknown (0)"
"09/09/2021","11:31:05.475","Open (2)"
"09/09/2021","12:24:27.475","Unknown (0)"
"09/09/2021","12:24:28.478","Close (1)"
"09/09/2021","12:29:13.085","Unknown (0)"
"09/09/2021","12:29:13.486","Open (2)"
"09/09/2021","12:46:57.020","Unknown (0)"
"09/09/2021","12:46:57.982","Close (1)"
"09/09/2021","12:51:40.116","Unknown (0)"
"09/09/2021","12:51:40.488","Open (2)"
"09/09/2021","13:18:07.120","Unknown (0)"
"09/09/2021","13:18:07.987","Close (1)"
"09/09/2021","13:29:03.876","Unknown (0)"
"09/09/2021","13:29:04.490","Open (2)"
"09/09/2021","14:02:47.694","Unknown (0)"
"09/09/2021","14:02:48.491","Close (1)"
"09/09/2021","14:23:47.674","Unknown (0)"
"09/09/2021","14:23:47.998","Open (2)"
"09/09/2021","14:38:58.014","Unknown (0)"
"09/09/2021","14:38:58.994","Close (1)"
"09/09/2021","14:46:56.327","Unknown (0)"
"09/09/2021","14:46:56.997","Open (2)"
"09/09/2021","15:46:56.998","Open (2)"
"09/09/2021","16:02:24.267","Unknown (0)"
"09/09/2021","16:02:25.003","Close (1)"
"09/09/2021","16:07:15.965","Unknown (0)"
"09/09/2021","16:07:16.506","Open (2)"
"09/09/2021","16:20:01.977","Unknown (0)"
"09/09/2021","16:20:03.004","Close (1)"
"09/09/2021","16:25:05.598","Unknown (0)"
"09/09/2021","16:25:06.010","Open (2)"
"09/09/2021","16:37:52.145","Unknown (0)"
"09/09/2021","16:37:53.006","Close (1)"
