"Import help:"
"Comma-delimited data"
"First column is date: MDY"
"Decimal separator: ."
"Thousand separator: ,"
"","System:","3846 (1137337) [Titan Krios G3i (3.1)]","3846 (1137337) [Titan Krios G3i (3.1)]"
"06/29/2021","07:20:11.638","3638.589",""
"06/29/2021","07:20:36.715","80742.017",""
"06/29/2021","07:22:30.326","3638.589",""
"06/29/2021","07:22:54.641","80742.017",""
"06/29/2021","07:25:20.931","3638.589",""
"06/29/2021","07:25:45.969","80742.017",""
"06/29/2021","07:27:21.895","2259.761",""
"06/29/2021","07:28:16.728","3638.589",""
"06/29/2021","07:28:57.543","2259.761",""
"06/29/2021","07:29:16.037","3638.589",""
"06/29/2021","07:29:42.495","80742.017",""
"06/29/2021","07:30:53.302","3638.589",""
"06/29/2021","07:31:18.438","80742.017",""
"06/29/2021","07:33:36.207","3638.589",""
"06/29/2021","07:34:00.236","80742.017",""
"06/29/2021","07:35:22.333","3638.589",""
"06/29/2021","07:35:47.614","80742.017",""
"06/29/2021","07:37:40.572","2259.761",""
"06/29/2021","07:38:34.766","3638.589",""
"06/29/2021","07:39:15.439","2259.761",""
"06/29/2021","07:39:33.344","3638.589",""
"06/29/2021","07:39:59.759","80742.017",""
"06/29/2021","07:41:35.403","3638.589",""
"06/29/2021","07:42:00.591","80742.017",""
"06/29/2021","07:44:10.451","3638.589",""
"06/29/2021","07:44:34.746","80742.017",""
"06/29/2021","07:47:02.542","3638.589",""
"06/29/2021","07:47:27.557","80742.017",""
"06/29/2021","07:48:12.906","2259.761",""
"06/29/2021","07:49:07.741","3638.589",""
"06/29/2021","07:49:48.692","2259.761",""
"06/29/2021","07:50:07.290","3638.589",""
"06/29/2021","07:50:33.677","80742.017",""
"06/29/2021","07:52:43.344","3638.589",""
"06/29/2021","07:53:08.473","80742.017",""
"06/29/2021","07:54:44.796","3638.589",""
"06/29/2021","07:55:09.029","80742.017",""
"06/29/2021","07:57:53.813","3638.589",""
"06/29/2021","07:58:14.085","2259.761",""
"06/29/2021","07:59:09.132","3638.589",""
"06/29/2021","07:59:50.232","2259.761",""
"06/29/2021","08:00:08.882","3638.589",""
"06/29/2021","08:00:48.237","80742.017",""
"06/29/2021","08:02:57.664","3638.589",""
"06/29/2021","08:03:34.813","80742.017",""
"06/29/2021","08:04:53.760","2259.761",""
"06/29/2021","08:05:48.328","3638.589",""
"06/29/2021","08:06:29.540","2259.761",""
"06/29/2021","08:06:48.922","3638.589",""
"06/29/2021","08:07:15.185","80742.017",""
"06/29/2021","08:09:16.788","3638.589",""
"06/29/2021","08:09:38.257","80742.017",""
"06/29/2021","08:11:00.733","3638.589",""
"06/29/2021","08:11:24.929","80742.017",""
"06/29/2021","08:13:24.637","3638.589",""
"06/29/2021","08:13:48.145","2259.761",""
"06/29/2021","08:14:42.487","3638.589",""
"06/29/2021","08:15:23.499","2259.761",""
"06/29/2021","08:15:42.188","3638.589",""
"06/29/2021","08:16:08.444","80742.017",""
"06/29/2021","08:17:42.351","3638.589",""
"06/29/2021","08:18:00.684","80742.017",""
"06/29/2021","08:19:45.907","2259.761",""
"06/29/2021","08:20:05.036","3638.589",""
"06/29/2021","08:20:31.037","80742.017",""
"06/29/2021","08:22:23.830","3638.589",""
"06/29/2021","08:22:47.934","80742.017",""
"06/29/2021","08:25:16.929","3638.589",""
"06/29/2021","08:25:42.339","80742.017",""
"06/29/2021","08:27:26.600","2259.761",""
"06/29/2021","08:28:21.620","3638.589",""
"06/29/2021","08:29:02.628","2259.761",""
"06/29/2021","08:29:21.240","3638.589",""
"06/29/2021","08:29:47.546","80742.017",""
"06/29/2021","08:31:58.426","3638.589",""
"06/29/2021","08:32:23.487","80742.017",""
"06/29/2021","08:34:41.888","3638.589",""
"06/29/2021","08:35:06.549","80742.017",""
"06/29/2021","08:37:17.875","3638.589",""
"06/29/2021","08:37:42.871","80742.017",""
"06/29/2021","08:39:44.241","2259.761",""
"06/29/2021","08:40:38.263","3638.589",""
"06/29/2021","08:41:18.696","2259.761",""
"06/29/2021","08:41:37.657","3638.589",""
"06/29/2021","08:42:04.074","80742.017",""
"06/29/2021","08:44:33.671","3638.589",""
"06/29/2021","08:44:58.640","80742.017",""
"06/29/2021","08:46:52.847","3638.589",""
"06/29/2021","08:47:17.182","80742.017",""
"06/29/2021","08:49:27.076","3638.589",""
"06/29/2021","08:49:52.087","80742.017",""
"06/29/2021","08:51:28.625","2259.761",""
"06/29/2021","08:52:22.881","3638.589",""
"06/29/2021","08:53:04.027","2259.761",""
"06/29/2021","08:53:22.749","3638.589",""
"06/29/2021","08:53:49.027","80742.017",""
"06/29/2021","08:55:42.098","3638.589",""
"06/29/2021","08:56:07.319","80742.017",""
"06/29/2021","08:58:00.360","3638.589",""
"06/29/2021","08:58:24.837","80742.017",""
"06/29/2021","09:00:43.014","3638.589",""
"06/29/2021","09:01:08.367","80742.017",""
"06/29/2021","09:03:10.374","2259.761",""
"06/29/2021","09:04:13.145","3638.589",""
"06/29/2021","09:04:53.501","2259.761",""
"06/29/2021","09:05:12.337","3638.589",""
"06/29/2021","09:05:38.573","80742.017",""
"06/29/2021","09:07:23.844","3638.589",""
"06/29/2021","09:07:48.700","80742.017",""
"06/29/2021","09:08:59.527","3638.589",""
"06/29/2021","09:09:23.846","80742.017",""
"06/29/2021","09:11:51.462","3638.589",""
"06/29/2021","09:12:16.443","80742.017",""
"06/29/2021","09:13:01.953","2259.761",""
"06/29/2021","09:13:56.695","3638.589",""
"06/29/2021","09:14:37.632","2259.761",""
"06/29/2021","09:14:56.400","3638.589",""
"06/29/2021","09:15:22.699","80742.017",""
"06/29/2021","09:17:07.143","3638.589",""
"06/29/2021","09:17:36.332","80742.017",""
"06/29/2021","09:18:53.396","3638.589",""
"06/29/2021","09:19:11.853","80742.017",""
"06/29/2021","09:20:47.904","2259.761",""
"06/29/2021","09:21:07.814","3638.589",""
"06/29/2021","09:21:33.870","80742.017",""
"06/29/2021","09:24:27.842","3638.589",""
"06/29/2021","09:24:53.147","80742.017",""
"06/29/2021","09:25:55.666","2259.761",""
"06/29/2021","09:26:49.970","3638.589",""
"06/29/2021","09:27:27.878","2259.761",""
"06/29/2021","09:27:47.116","3638.589",""
"06/29/2021","09:28:13.629","80742.017",""
"06/29/2021","09:30:25.318","3638.589",""
"06/29/2021","09:30:50.301","80742.017",""
"06/29/2021","09:32:58.112","3638.589",""
"06/29/2021","09:33:25.768","80742.017",""
"06/29/2021","09:35:19.817","3638.589",""
"06/29/2021","09:35:45.095","80742.017",""
"06/29/2021","09:37:46.514","2259.761",""
"06/29/2021","09:38:41.947","3638.589",""
"06/29/2021","09:39:19.162","2259.761",""
"06/29/2021","09:39:38.060","3638.589",""
"06/29/2021","09:40:04.220","80742.017",""
"06/29/2021","09:41:57.071","3638.589",""
"06/29/2021","09:42:22.045","80742.017",""
"06/29/2021","09:44:49.356","3638.589",""
"06/29/2021","09:45:13.749","80742.017",""
"06/29/2021","09:47:33.401","3638.589",""
"06/29/2021","09:47:58.590","80742.017",""
"06/29/2021","09:50:00.150","2259.761",""
"06/29/2021","09:50:54.708","3638.589",""
"06/29/2021","09:51:32.109","2259.761",""
"06/29/2021","09:51:50.778","3638.589",""
"06/29/2021","09:52:17.214","80742.017",""
"06/29/2021","09:54:27.862","3638.589",""
"06/29/2021","09:54:52.954","80742.017",""
"06/29/2021","09:57:12.082","3638.589",""
"06/29/2021","09:57:36.520","80742.017",""
"06/29/2021","09:59:22.679","3638.589",""
"06/29/2021","09:59:48.064","80742.017",""
"06/29/2021","10:03:00.905","2259.761",""
"06/29/2021","10:03:55.798","3638.589",""
"06/29/2021","10:04:32.662","2259.761",""
"06/29/2021","10:04:51.095","3638.589",""
"06/29/2021","10:05:17.531","80742.017",""
"06/29/2021","10:07:03.426","3638.589",""
"06/29/2021","10:07:28.476","80742.017",""
"06/29/2021","10:10:05.109","3638.589",""
"06/29/2021","10:10:29.542","80742.017",""
"06/29/2021","10:12:13.771","3638.589",""
"06/29/2021","10:12:39.048","80742.017",""
"06/29/2021","10:15:22.617","2259.761",""
"06/29/2021","10:16:15.545","3638.589",""
"06/29/2021","10:16:55.678","2259.761",""
"06/29/2021","10:17:14.483","3638.589",""
"06/29/2021","10:17:40.862","80742.017",""
"06/29/2021","10:19:28.243","3638.589",""
"06/29/2021","10:19:46.598","80742.017",""
"06/29/2021","10:20:57.402","2259.761",""
"06/29/2021","10:21:16.693","3638.589",""
"06/29/2021","10:21:42.670","80742.017",""
"06/29/2021","10:23:53.272","3638.589",""
"06/29/2021","10:24:30.675","80742.017",""
"06/29/2021","10:27:23.484","2259.761",""
"06/29/2021","10:28:18.007","3638.589",""
"06/29/2021","10:28:58.406","2259.761",""
"06/29/2021","10:29:16.853","3638.589",""
"06/29/2021","10:29:43.224","80742.017",""
"06/29/2021","10:31:45.167","3638.589",""
"06/29/2021","10:32:10.541","80742.017",""
"06/29/2021","10:34:30.201","3638.589",""
"06/29/2021","10:34:54.648","80742.017",""
"06/29/2021","10:36:13.727","3638.589",""
"06/29/2021","10:36:38.867","80742.017",""
"06/29/2021","10:39:32.519","2259.761",""
"06/29/2021","10:40:26.974","3638.589",""
"06/29/2021","10:41:08.025","2259.761",""
"06/29/2021","10:41:26.685","3638.589",""
"06/29/2021","10:41:52.986","80742.017",""
"06/29/2021","10:43:20.510","3638.589",""
"06/29/2021","10:43:45.534","80742.017",""
"06/29/2021","10:45:56.075","3638.589",""
"06/29/2021","10:46:20.351","80742.017",""
"06/29/2021","10:47:30.864","3638.589",""
"06/29/2021","10:47:56.093","80742.017",""
"06/29/2021","10:49:57.383","2259.761",""
"06/29/2021","10:50:51.978","3638.589",""
"06/29/2021","10:51:32.306","2259.761",""
"06/29/2021","10:51:50.748","3638.589",""
"06/29/2021","10:52:17.240","80742.017",""
"06/29/2021","10:54:01.691","3638.589",""
"06/29/2021","10:54:26.650","80742.017",""
"06/29/2021","10:56:33.708","3638.589",""
"06/29/2021","10:57:01.123","80742.017",""
"06/29/2021","10:59:02.859","3638.589",""
"06/29/2021","10:59:27.921","80742.017",""
"06/29/2021","11:00:55.726","2259.761",""
"06/29/2021","11:01:50.459","3638.589",""
"06/29/2021","11:02:30.811","2259.761",""
"06/29/2021","11:02:49.278","3638.589",""
"06/29/2021","11:03:15.736","80742.017",""
"06/29/2021","11:05:09.594","3638.589",""
"06/29/2021","11:05:34.583","80742.017",""
"06/29/2021","11:06:45.433","3638.589",""
"06/29/2021","11:07:09.819","80742.017",""
"06/29/2021","11:09:19.452","3638.589",""
"06/29/2021","11:09:41.357","80742.017",""
"06/29/2021","11:10:55.482","2259.761",""
"06/29/2021","11:11:53.001","3638.589",""
"06/29/2021","11:12:34.378","2259.761",""
"06/29/2021","11:12:52.956","3638.589",""
"06/29/2021","11:13:19.234","80742.017",""
"06/29/2021","11:15:30.365","3638.589",""
"06/29/2021","11:15:55.305","80742.017",""
"06/29/2021","11:18:06.166","3638.589",""
"06/29/2021","11:18:30.571","80742.017",""
"06/29/2021","11:20:19.839","3638.589",""
"06/29/2021","11:20:36.507","80742.017",""
"06/29/2021","11:23:19.906","2259.761",""
"06/29/2021","11:23:39.924","3638.589",""
"06/29/2021","11:24:06.336","80742.017",""
"06/29/2021","11:25:17.151","2259.761",""
"06/29/2021","11:26:11.836","3638.589",""
"06/29/2021","11:26:52.554","2259.761",""
"06/29/2021","11:27:11.377","3638.589",""
"06/29/2021","11:27:38.002","80742.017",""
"06/29/2021","11:29:23.422","3638.589",""
"06/29/2021","11:29:48.614","80742.017",""
"06/29/2021","11:30:59.359","3638.589",""
"06/29/2021","11:31:23.654","80742.017",""
"06/29/2021","11:33:42.699","3638.589",""
"06/29/2021","11:34:07.579","80742.017",""
"06/29/2021","11:35:01.766","2259.761",""
"06/29/2021","11:35:57.465","3638.589",""
"06/29/2021","11:36:34.433","2259.761",""
"06/29/2021","11:36:52.851","3638.589",""
"06/29/2021","11:37:19.230","80742.017",""
"06/29/2021","11:40:23.503","3638.589",""
"06/29/2021","11:40:49.047","80742.017",""
"06/29/2021","11:44:07.859","3638.589",""
"06/29/2021","11:44:32.201","80742.017",""
"06/29/2021","11:47:17.606","3638.589",""
"06/29/2021","11:47:42.954","80742.017",""
"06/29/2021","11:50:19.485","2259.761",""
"06/29/2021","11:51:14.672","3638.589",""
"06/29/2021","11:51:55.650","2259.761",""
"06/29/2021","11:52:14.471","3638.589",""
"06/29/2021","11:52:40.869","80742.017",""
"06/29/2021","11:55:58.597","3638.589",""
"06/29/2021","11:56:20.455","80742.017",""
"06/29/2021","11:58:25.984","3638.589",""
"06/29/2021","11:58:50.288","80742.017",""
"06/29/2021","12:00:52.010","3638.589",""
"06/29/2021","12:01:13.954","80742.017",""
"06/29/2021","12:04:20.541","2259.761",""
"06/29/2021","12:05:13.227","3638.589",""
"06/29/2021","12:05:54.215","2259.761",""
"06/29/2021","12:06:12.798","3638.589",""
"06/29/2021","12:06:39.123","80742.017",""
"06/29/2021","12:09:03.268","3638.589",""
"06/29/2021","12:09:31.576","80742.017",""
"06/29/2021","12:12:17.929","3638.589",""
"06/29/2021","12:12:42.258","80742.017",""
"06/29/2021","12:15:57.834","3638.589",""
"06/29/2021","12:16:23.511","80742.017",""
"06/29/2021","12:18:43.338","2259.761",""
"06/29/2021","12:19:37.973","3638.589",""
"06/29/2021","12:20:18.814","2259.761",""
"06/29/2021","12:20:37.628","3638.589",""
"06/29/2021","12:21:09.130","80742.017",""
"06/29/2021","12:22:28.304","3638.589",""
"06/29/2021","12:22:46.656","80742.017",""
"06/29/2021","12:24:50.415","2259.761",""
"06/29/2021","12:25:09.753","3638.589",""
"06/29/2021","12:25:35.819","80742.017",""
"06/29/2021","12:27:46.666","3638.589",""
"06/29/2021","12:28:11.026","80742.017",""
"06/29/2021","12:29:55.729","3638.589",""
"06/29/2021","12:30:21.093","80742.017",""
"06/29/2021","12:32:31.143","2259.761",""
"06/29/2021","12:33:28.687","3638.589",""
"06/29/2021","12:34:09.426","2259.761",""
"06/29/2021","12:34:28.103","3638.589",""
"06/29/2021","12:34:54.537","80742.017",""
"06/29/2021","12:35:56.626","3638.589",""
"06/29/2021","12:36:21.644","80742.017",""
"06/29/2021","12:38:33.760","3638.589",""
"06/29/2021","12:38:58.197","80742.017",""
"06/29/2021","12:40:43.225","3638.589",""
"06/29/2021","12:41:08.460","80742.017",""
"06/29/2021","12:43:37.055","2259.761",""
"06/29/2021","12:44:30.475","3638.589",""
"06/29/2021","12:45:15.228","2259.761",""
"06/29/2021","12:45:33.902","3638.589",""
"06/29/2021","12:46:00.166","80742.017",""
"06/29/2021","12:47:27.828","3638.589",""
"06/29/2021","12:47:52.957","80742.017",""
"06/29/2021","12:50:20.553","3638.589",""
"06/29/2021","12:50:45.060","80742.017",""
"06/29/2021","12:52:22.231","3638.589",""
"06/29/2021","12:52:47.882","80742.017",""
"06/29/2021","12:55:17.993","2259.761",""
"06/29/2021","12:56:12.701","3638.589",""
"06/29/2021","12:56:49.972","2259.761",""
"06/29/2021","12:57:09.092","3638.589",""
"06/29/2021","12:57:35.521","80742.017",""
"06/29/2021","13:00:03.974","3638.589",""
"06/29/2021","13:00:29.167","80742.017",""
"06/29/2021","13:02:49.535","3638.589",""
"06/29/2021","13:03:13.815","80742.017",""
"06/29/2021","13:04:58.712","3638.589",""
"06/29/2021","13:05:24.044","80742.017",""
"06/29/2021","13:08:34.003","2259.761",""
"06/29/2021","13:09:29.197","3638.589",""
"06/29/2021","13:10:06.366","2259.761",""
"06/29/2021","13:10:24.884","3638.589",""
"06/29/2021","13:10:51.314","80742.017",""
"06/29/2021","13:12:53.535","3638.589",""
"06/29/2021","13:13:18.990","80742.017",""
"06/29/2021","13:15:54.941","3638.589",""
"06/29/2021","13:16:15.968","80742.017",""
"06/29/2021","13:18:04.578","3638.589",""
"06/29/2021","13:18:29.724","80742.017",""
"06/29/2021","13:21:40.970","2259.761",""
"06/29/2021","13:22:32.929","3638.589",""
"06/29/2021","13:23:13.486","2259.761",""
"06/29/2021","13:23:32.041","3638.589",""
"06/29/2021","13:24:03.635","80742.017",""
"06/29/2021","13:25:15.936","3638.589",""
"06/29/2021","13:25:34.637","80742.017",""
"06/29/2021","13:27:58.963","2259.761",""
"06/29/2021","13:28:21.655","3638.589",""
"06/29/2021","13:28:47.625","80742.017",""
"06/29/2021","13:31:06.252","3638.589",""
"06/29/2021","13:31:30.785","80742.017",""
"06/29/2021","13:33:07.284","3638.589",""
"06/29/2021","13:33:29.317","80742.017",""
"06/29/2021","13:35:52.679","2259.761",""
"06/29/2021","13:36:48.836","3638.589",""
"06/29/2021","13:37:25.801","2259.761",""
"06/29/2021","13:37:44.465","3638.589",""
"06/29/2021","13:38:10.969","80742.017",""
"06/29/2021","13:41:12.129","3638.589",""
"06/29/2021","13:41:37.356","80742.017",""
"06/29/2021","13:44:30.307","3638.589",""
"06/29/2021","13:44:54.590","80742.017",""
"06/29/2021","13:47:22.323","3638.589",""
"06/29/2021","13:47:48.211","80742.017",""
"06/29/2021","13:50:48.998","2259.761",""
"06/29/2021","13:51:48.988","3638.589",""
"06/29/2021","13:52:29.571","2259.761",""
"06/29/2021","13:52:48.376","3638.589",""
"06/29/2021","13:53:14.628","80742.017",""
"06/29/2021","13:54:51.070","3638.589",""
"06/29/2021","13:55:16.233","80742.017",""
"06/29/2021","13:56:19.130","3638.589",""
"06/29/2021","13:56:53.428","80742.017",""
"06/29/2021","13:59:50.339","2259.761",""
"06/29/2021","14:00:45.093","3638.589",""
"06/29/2021","14:01:25.208","2259.761",""
"06/29/2021","14:01:44.148","3638.589",""
"06/29/2021","14:02:10.846","80742.017",""
"06/29/2021","14:05:46.102","3638.589",""
"06/29/2021","14:06:11.315","80742.017",""
"06/29/2021","14:09:12.603","3638.589",""
"06/29/2021","14:09:37.026","80742.017",""
"06/29/2021","14:12:56.054","3638.589",""
"06/29/2021","14:20:33.449","80742.017",""
"06/29/2021","14:23:46.018","2259.761",""
"06/29/2021","14:24:40.814","3638.589",""
"06/29/2021","14:25:18.026","2259.761",""
"06/29/2021","14:25:36.939","3638.589",""
"06/29/2021","14:26:07.960","80742.017",""
"06/29/2021","14:27:20.173","3638.589",""
"06/29/2021","14:27:41.786","80742.017",""
"06/29/2021","14:30:52.171","2259.761",""
"06/29/2021","14:31:11.365","3638.589",""
"06/29/2021","14:31:37.555","80742.017",""
"06/29/2021","14:34:38.616","3638.589",""
"06/29/2021","14:35:03.323","80742.017",""
"06/29/2021","14:38:10.167","3638.589",""
"06/29/2021","14:38:38.897","80742.017",""
"06/29/2021","14:41:57.390","2259.761",""
"06/29/2021","14:42:55.525","3638.589",""
"06/29/2021","14:43:36.948","2259.761",""
"06/29/2021","14:43:55.630","3638.589",""
"06/29/2021","14:44:21.833","80742.017",""
"06/29/2021","14:45:21.219","3638.589",""
"06/29/2021","14:45:49.477","80742.017",""
"06/29/2021","14:46:48.212","3638.589",""
"06/29/2021","14:47:15.738","80742.017",""
"06/29/2021","14:49:58.714","3638.589",""
"06/29/2021","14:50:18.879","2259.761",""
"06/29/2021","14:51:11.986","3638.589",""
"06/29/2021","14:51:53.127","2259.761",""
"06/29/2021","14:52:11.486","3638.589",""
"06/29/2021","14:52:38.107","80742.017",""
"06/29/2021","14:54:14.045","3638.589",""
"06/29/2021","14:54:51.273","80742.017",""
"06/29/2021","14:57:00.520","3638.589",""
"06/29/2021","14:57:22.424","80742.017",""
"06/29/2021","14:58:19.479","2259.761",""
"06/29/2021","14:59:13.292","3638.589",""
"06/29/2021","14:59:54.495","2259.761",""
"06/29/2021","15:00:13.265","3638.589",""
"06/29/2021","15:00:39.296","80742.017",""
"06/29/2021","15:02:32.193","3638.589",""
"06/29/2021","15:02:57.229","80742.017",""
"06/29/2021","15:04:08.925","3638.589",""
"06/29/2021","15:04:33.267","80742.017",""
"06/29/2021","15:06:27.095","3638.589",""
"06/29/2021","15:06:52.595","80742.017",""
"06/29/2021","15:08:20.480","2259.761",""
"06/29/2021","15:09:14.459","3638.589",""
"06/29/2021","15:09:55.471","2259.761",""
"06/29/2021","15:10:14.290","3638.589",""
