"Import help:"
"Comma-delimited data"
"First column is date: MDY"
"Decimal separator: ."
"Thousand separator: ,"
"","System:","9953149 (1139918) [Glacios]"
"06/16/2021","09:44:40.244","83.22"
"06/16/2021","09:45:07.041","83.08"
"06/16/2021","09:45:33.839","82.95"
"06/16/2021","09:45:53.944","82.85"
"06/16/2021","09:46:20.735","82.72"
"06/16/2021","09:46:47.536","82.61"
"06/16/2021","09:47:14.331","82.49"
"06/16/2021","09:47:41.129","82.38"
"06/16/2021","09:48:14.626","82.25"
"06/16/2021","09:48:48.125","82.13"
"06/16/2021","09:49:21.625","82.01"
"06/16/2021","09:49:55.125","81.9"
"06/16/2021","09:50:28.622","81.79"
"06/16/2021","09:51:02.120","81.69"
"06/16/2021","09:51:42.309","81.58"
"06/16/2021","09:52:29.205","81.46"
"06/16/2021","09:53:16.120","81.35"
"06/16/2021","09:54:03.003","81.24"
"06/16/2021","09:54:56.595","81.13"
"06/16/2021","09:55:56.892","81.01"
"06/16/2021","09:56:53.840","80.91"
"06/16/2021","09:58:07.537","80.8"
"06/16/2021","09:59:24.574","80.69"
"06/16/2021","10:00:48.320","80.58"
"06/16/2021","10:02:28.812","80.47"
"06/16/2021","10:04:26.050","80.36"
"06/16/2021","10:06:50.099","80.25"
"06/16/2021","10:09:47.623","80.14"
"06/16/2021","10:13:45.453","80.03"
"06/16/2021","10:19:10.378","79.92"
"06/16/2021","10:26:52.638","79.82"
"06/16/2021","10:40:26.613","79.71"
"06/16/2021","11:19:44.815","79.6"
"06/16/2021","17:45:38.081","79.7"
"06/16/2021","17:46:24.970","79.81"
"06/16/2021","17:47:05.167","79.92"
"06/16/2021","17:52:13.342","79.82"
"06/17/2021","04:03:42.849","79.92"
"06/17/2021","04:04:29.735","80.03"
"06/17/2021","04:08:54.362","79.92"
"06/17/2021","13:19:39.392","80.04"
"06/17/2021","13:23:23.812","79.94"
"06/18/2021","01:23:23.813","79.88"
"06/18/2021","09:44:42.389","0"
"06/18/2021","09:45:43.985","79.89"
"06/18/2021","10:24:32.017","80.01"
"06/18/2021","10:25:32.322","80.12"
"06/18/2021","10:28:06.404","80.02"
"06/18/2021","10:31:20.684","79.91"
"06/18/2021","22:31:20.685","79.87"
"06/19/2021","03:17:56.162","79.98"
"06/19/2021","03:18:49.746","80.09"
"06/19/2021","03:21:07.087","79.99"
"06/19/2021","03:22:50.931","79.88"
"06/19/2021","13:30:56.090","79.98"
"06/19/2021","13:32:06.440","80.09"
"06/19/2021","13:33:40.225","79.99"
"06/19/2021","13:35:17.368","79.88"
"06/19/2021","23:44:29.506","79.98"
"06/19/2021","23:45:23.102","80.09"
"06/19/2021","23:47:47.154","79.99"
"06/19/2021","23:49:34.329","79.88"
"06/20/2021","09:56:45.861","79.98"
"06/20/2021","09:57:39.452","80.09"
"06/20/2021","10:00:00.139","79.99"
"06/20/2021","10:02:00.729","79.88"
"06/20/2021","20:09:15.635","79.99"
"06/20/2021","20:10:19.289","80.09"
"06/20/2021","20:12:06.479","79.99"
"06/20/2021","20:13:46.967","79.88"
"06/21/2021","06:19:11.353","79.98"
"06/21/2021","06:23:35.976","79.88"
"06/21/2021","18:23:35.977","79.79"
"06/21/2021","21:55:06.120","79.9"
"06/21/2021","22:01:58.140","79.8"
"06/22/2021","08:06:42.306","79.91"
"06/22/2021","08:07:29.206","80.01"
"06/22/2021","08:11:27.024","79.91"
"06/22/2021","08:17:05.342","79.8"
"06/22/2021","14:15:37.262","79.9"
"06/22/2021","23:31:53.886","80.01"
"06/22/2021","23:32:47.483","80.12"
"06/22/2021","23:35:51.720","80.02"
"06/22/2021","23:39:52.901","79.91"
"06/23/2021","09:35:10.973","80.01"
"06/23/2021","09:36:21.314","80.13"
"06/23/2021","09:37:18.258","80.23"
"06/23/2021","09:39:25.546","80.13"
"06/23/2021","09:41:02.691","80.02"
"06/23/2021","21:41:02.692","80.02"
"06/24/2021","01:45:32.553","80.12"
"06/24/2021","01:46:32.853","80.23"
"06/24/2021","01:49:13.633","80.13"
"06/24/2021","01:53:04.762","80.02"
"06/24/2021","11:52:20.710","80.12"
"06/24/2021","11:53:14.300","80.24"
"06/24/2021","11:56:35.276","80.13"
"06/24/2021","12:00:06.308","80.02"
"06/24/2021","18:35:35.796","80.12"
"06/24/2021","18:39:57.062","80.02"
"06/25/2021","00:05:32.678","80.12"
"06/25/2021","00:11:54.558","80.02"
"06/25/2021","06:10:33.129","80.12"
"06/25/2021","06:13:44.065","80.02"
"06/25/2021","12:26:23.438","80.12"
"06/25/2021","12:30:07.875","80.02"
"06/25/2021","19:07:51.309","80.12"
"06/25/2021","19:11:55.839","80.02"
"06/26/2021","05:11:31.893","80.12"
"06/26/2021","05:12:18.791","80.23"
"06/26/2021","05:14:56.227","80.13"
"06/26/2021","05:17:00.167","80.02"
"06/26/2021","11:50:55.800","80.22"
"06/26/2021","11:51:02.495","80.38"
"06/26/2021","11:51:09.195","80.59"
"06/26/2021","11:51:15.891","80.85"
"06/26/2021","11:51:22.597","81.13"
"06/26/2021","11:51:29.292","81.45"
"06/26/2021","11:51:35.990","81.78"
"06/26/2021","11:51:42.695","82.12"
"06/26/2021","11:51:49.388","82.5"
"06/26/2021","11:51:56.089","82.86"
"06/26/2021","11:52:02.787","83.26"
"06/26/2021","11:52:09.489","83.63"
"06/26/2021","11:52:16.189","84"
"06/26/2021","11:52:22.885","84.39"
"06/26/2021","11:52:29.585","84.76"
"06/26/2021","11:52:36.285","85.11"
"06/26/2021","11:52:42.983","85.49"
"06/26/2021","11:52:49.683","85.84"
"06/26/2021","11:52:56.385","86.21"
"06/26/2021","11:53:03.082","86.53"
"06/26/2021","11:53:09.784","86.86"
"06/26/2021","11:53:16.480","87.2"
"06/26/2021","11:53:23.180","87.5"
"06/26/2021","11:53:29.880","87.82"
"06/26/2021","11:53:36.579","88.11"
"06/26/2021","11:53:43.277","88.39"
"06/26/2021","11:53:49.976","88.68"
"06/26/2021","11:53:56.680","88.94"
"06/26/2021","11:54:03.377","89.22"
"06/26/2021","11:54:10.075","89.47"
"06/26/2021","11:54:16.775","89.71"
"06/26/2021","11:54:23.474","89.96"
"06/26/2021","11:54:30.175","90.18"
"06/26/2021","11:54:36.873","90.42"
"06/26/2021","11:54:43.572","90.62"
"06/26/2021","11:54:50.275","90.83"
"06/26/2021","11:54:56.971","91.04"
"06/26/2021","11:55:03.675","91.23"
"06/26/2021","11:55:10.371","91.43"
"06/26/2021","11:55:17.068","91.6"
"06/26/2021","11:55:23.771","91.77"
"06/26/2021","11:55:30.468","91.95"
"06/26/2021","11:55:37.166","92.11"
"06/26/2021","11:55:43.867","92.28"
"06/26/2021","11:55:50.565","92.42"
"06/26/2021","11:55:57.266","92.57"
"06/26/2021","11:56:03.966","92.72"
"06/26/2021","11:56:10.665","92.85"
"06/26/2021","11:56:17.368","92.99"
"06/26/2021","11:56:24.070","93.11"
"06/26/2021","11:56:30.765","93.23"
"06/26/2021","11:56:37.462","93.35"
"06/26/2021","11:56:44.164","93.46"
"06/26/2021","11:56:50.867","93.57"
"06/26/2021","11:56:57.566","93.67"
"06/26/2021","11:57:10.965","93.86"
"06/26/2021","11:57:24.358","94.04"
"06/26/2021","11:57:37.756","94.21"
"06/26/2021","11:57:51.155","94.36"
"06/26/2021","11:58:04.554","94.51"
"06/26/2021","11:58:17.953","94.65"
"06/26/2021","11:58:31.354","94.77"
"06/26/2021","11:58:44.752","94.88"
"06/26/2021","11:58:58.149","94.99"
"06/26/2021","11:59:11.548","95.09"
"06/26/2021","11:59:31.646","95.21"
"06/26/2021","11:59:51.744","95.32"
"06/26/2021","12:00:18.543","95.45"
"06/26/2021","12:00:52.039","95.57"
"06/26/2021","12:01:25.540","95.67"
"06/26/2021","12:02:12.436","95.79"
"06/26/2021","12:03:06.036","95.9"
"06/26/2021","12:04:16.377","96.01"
"06/26/2021","12:05:36.766","96.12"
"06/26/2021","12:07:37.355","96.23"
"06/26/2021","12:11:28.487","96.34"
"06/26/2021","12:14:32.719","96.45"
"06/26/2021","12:16:56.763","96.56"
"06/26/2021","12:19:44.262","96.67"
"06/26/2021","12:21:28.085","96.78"
"06/26/2021","12:23:01.878","96.89"
"06/26/2021","12:24:22.279","97"
"06/26/2021","12:25:29.268","97.11"
"06/26/2021","12:26:29.564","97.22"
"06/26/2021","12:27:23.156","97.33"
"06/26/2021","12:28:23.452","97.43"
"06/26/2021","12:29:40.497","97.54"
"06/26/2021","12:30:10.644","97.76"
"06/26/2021","12:30:17.345","97.94"
"06/26/2021","12:30:24.042","98.16"
"06/26/2021","12:30:30.741","98.42"
"06/26/2021","12:30:37.441","98.73"
"06/26/2021","12:30:44.141","99.04"
"06/26/2021","12:30:50.845","99.41"
"06/26/2021","12:30:57.540","99.78"
"06/26/2021","12:31:04.239","100.16"
"06/26/2021","12:31:10.938","100.58"
"06/26/2021","12:31:17.641","100.98"
"06/26/2021","12:31:24.337","101.39"
"06/26/2021","12:31:31.037","101.83"
"06/26/2021","12:31:37.736","102.26"
"06/26/2021","12:31:44.435","102.72"
"06/26/2021","12:31:51.143","103.15"
"06/26/2021","12:31:57.834","103.58"
"06/26/2021","12:32:04.534","104.06"
"06/26/2021","12:32:11.236","104.49"
"06/26/2021","12:32:17.933","104.97"
"06/26/2021","12:32:24.632","105.41"
"06/26/2021","12:32:31.332","105.86"
"06/26/2021","12:32:38.031","106.34"
"06/26/2021","12:32:44.731","106.79"
"06/26/2021","12:32:51.430","107.26"
"06/26/2021","12:32:58.132","107.71"
"06/26/2021","12:33:04.834","108.16"
"06/26/2021","12:33:11.533","108.64"
"06/26/2021","12:33:18.231","109.08"
"06/26/2021","12:33:24.933","109.55"
"06/26/2021","12:33:31.644","109.98"
"06/26/2021","12:33:38.335","110.41"
"06/26/2021","12:33:45.032","110.88"
"06/26/2021","12:33:51.725","111.31"
"06/26/2021","12:33:58.426","111.77"
"06/26/2021","12:34:05.124","112.2"
"06/26/2021","12:34:11.823","112.63"
"06/26/2021","12:34:18.524","113.09"
"06/26/2021","12:34:25.223","113.52"
"06/26/2021","12:34:31.926","113.98"
"06/26/2021","12:34:38.624","114.4"
"06/26/2021","12:34:45.321","114.82"
"06/26/2021","12:34:52.021","115.28"
"06/26/2021","12:34:58.725","115.7"
"06/26/2021","12:35:05.426","116.15"
"06/26/2021","12:35:12.125","116.57"
"06/26/2021","12:35:18.822","116.99"
"06/26/2021","12:35:25.517","117.44"
"06/26/2021","12:35:32.216","117.85"
"06/26/2021","12:35:38.916","118.29"
"06/26/2021","12:35:45.615","118.7"
"06/26/2021","12:35:52.327","119.1"
"06/26/2021","12:35:59.023","119.54"
"06/26/2021","12:36:05.723","119.94"
"06/26/2021","12:36:12.413","120.34"
"06/26/2021","12:36:19.112","120.77"
"06/26/2021","12:36:25.811","121.17"
"06/26/2021","12:36:32.511","121.6"
"06/26/2021","12:36:39.216","122"
"06/26/2021","12:36:45.916","122.4"
"06/26/2021","12:36:52.612","122.83"
"06/26/2021","12:36:59.311","123.22"
"06/26/2021","12:37:06.008","123.64"
"06/26/2021","12:37:12.707","124.04"
"06/26/2021","12:37:19.408","124.43"
"06/26/2021","12:37:26.106","124.85"
"06/26/2021","12:37:32.811","125.24"
"06/26/2021","12:37:39.505","125.66"
"06/26/2021","12:37:46.209","126.05"
"06/26/2021","12:37:52.903","126.44"
"06/26/2021","12:37:59.611","126.85"
"06/26/2021","12:38:06.311","127.25"
"06/26/2021","12:38:13.003","127.66"
"06/26/2021","12:38:19.702","128.03"
"06/26/2021","12:38:26.401","128.41"
"06/26/2021","12:38:33.102","128.81"
"06/26/2021","12:38:39.800","129.19"
"06/26/2021","12:38:46.500","129.59"
"06/26/2021","12:38:53.201","129.97"
"06/26/2021","12:38:59.901","130.34"
"06/26/2021","12:39:06.598","130.74"
"06/26/2021","12:39:13.297","131.11"
"06/26/2021","12:39:19.996","131.52"
"06/26/2021","12:39:26.704","131.89"
"06/26/2021","12:39:33.395","132.26"
"06/26/2021","12:39:40.097","132.65"
"06/26/2021","12:39:46.793","133.02"
"06/26/2021","12:39:53.494","133.42"
"06/26/2021","12:40:00.193","133.78"
"06/26/2021","12:40:06.892","134.15"
"06/26/2021","12:40:13.599","134.55"
"06/26/2021","12:40:20.291","134.91"
"06/26/2021","12:40:26.990","135.3"
"06/26/2021","12:40:33.697","135.67"
"06/26/2021","12:40:40.388","136.03"
"06/26/2021","12:40:47.093","136.42"
"06/26/2021","12:40:53.791","136.78"
"06/26/2021","12:41:00.487","137.17"
"06/26/2021","12:41:07.187","137.53"
"06/26/2021","12:41:13.886","137.89"
"06/26/2021","12:41:20.592","138.27"
"06/26/2021","12:41:27.286","138.62"
"06/26/2021","12:41:33.984","139"
"06/26/2021","12:41:40.684","139.35"
"06/26/2021","12:41:47.384","139.7"
"06/26/2021","12:41:54.082","140.08"
"06/26/2021","12:42:00.783","140.43"
"06/26/2021","12:42:07.482","140.78"
"06/26/2021","12:42:14.183","141.16"
"06/26/2021","12:42:20.881","141.51"
"06/26/2021","12:42:27.579","141.88"
"06/26/2021","12:42:34.281","142.23"
"06/26/2021","12:42:40.978","142.58"
"06/26/2021","12:42:47.678","142.95"
"06/26/2021","12:42:54.383","143.3"
"06/26/2021","12:43:01.077","143.67"
"06/26/2021","12:43:07.775","144.01"
"06/26/2021","12:43:14.475","144.36"
"06/26/2021","12:43:21.180","144.73"
"06/26/2021","12:43:27.874","145.07"
"06/26/2021","12:43:34.574","145.44"
"06/26/2021","12:43:41.272","145.79"
"06/26/2021","12:43:47.972","146.13"
"06/26/2021","12:43:54.671","146.5"
"06/26/2021","12:44:01.372","146.84"
"06/26/2021","12:44:08.070","147.21"
"06/26/2021","12:44:14.769","147.55"
"06/26/2021","12:44:21.469","147.89"
"06/26/2021","12:44:28.170","148.25"
"06/26/2021","12:44:34.867","148.58"
"06/26/2021","12:44:41.573","148.94"
"06/26/2021","12:44:48.272","149.27"
"06/26/2021","12:44:54.966","149.6"
"06/26/2021","12:45:01.676","149.96"
"06/26/2021","12:45:08.390","150.29"
"06/26/2021","12:45:15.066","150.65"
"06/26/2021","12:45:21.763","150.98"
"06/26/2021","12:45:28.463","151.31"
"06/26/2021","12:45:35.170","151.67"
"06/26/2021","12:45:41.867","152"
"06/26/2021","12:45:48.567","152.35"
"06/26/2021","12:45:55.262","152.68"
"06/26/2021","12:46:01.960","153.01"
"06/26/2021","12:46:08.670","153.36"
"06/26/2021","12:46:15.361","153.69"
"06/26/2021","12:46:22.060","154.04"
"06/26/2021","12:46:28.766","154.36"
"06/26/2021","12:46:35.458","154.69"
"06/26/2021","12:46:42.166","155.04"
"06/26/2021","12:46:48.860","155.37"
"06/26/2021","12:46:55.559","155.72"
"06/26/2021","12:47:02.265","156.04"
"06/26/2021","12:47:08.955","156.37"
"06/26/2021","12:47:15.673","156.72"
"06/26/2021","12:47:22.361","157.04"
"06/26/2021","12:47:29.059","157.36"
"06/26/2021","12:47:35.753","157.71"
"06/26/2021","12:47:42.452","158.03"
"06/26/2021","12:47:49.158","158.38"
"06/26/2021","12:47:55.857","158.7"
"06/26/2021","12:48:02.558","159.02"
"06/26/2021","12:48:09.253","159.37"
"06/26/2021","12:48:15.963","159.69"
"06/26/2021","12:48:22.653","160.03"
"06/26/2021","12:48:29.355","160.34"
"06/26/2021","12:48:36.055","160.66"
"06/26/2021","12:48:42.760","160.99"
"06/26/2021","12:48:49.468","161.31"
"06/26/2021","12:48:56.172","161.65"
"06/26/2021","12:49:02.871","161.96"
"06/26/2021","12:49:09.566","162.28"
"06/26/2021","12:49:16.275","162.61"
"06/26/2021","12:49:22.965","162.92"
"06/26/2021","12:49:29.670","163.26"
"06/26/2021","12:49:36.366","163.57"
"06/26/2021","12:49:43.063","163.89"
"06/26/2021","12:49:49.764","164.22"
"06/26/2021","12:49:56.462","164.53"
"06/26/2021","12:50:03.165","164.87"
"06/26/2021","12:50:09.866","165.18"
"06/26/2021","12:50:16.560","165.49"
"06/26/2021","12:50:23.274","165.82"
"06/26/2021","12:50:29.960","166.13"
"06/26/2021","12:50:36.660","166.46"
"06/26/2021","12:50:43.373","166.77"
"06/26/2021","12:50:50.057","167.08"
"06/26/2021","12:50:56.759","167.41"
"06/26/2021","12:51:03.456","167.72"
"06/26/2021","12:51:10.160","168.05"
"06/26/2021","12:51:16.862","168.36"
"06/26/2021","12:51:23.557","168.67"
"06/26/2021","12:51:30.269","168.99"
"06/26/2021","12:51:36.954","169.3"
"06/26/2021","12:51:43.653","169.63"
"06/26/2021","12:51:50.368","169.94"
"06/26/2021","12:51:57.053","170.24"
"06/26/2021","12:52:03.753","170.57"
"06/26/2021","12:52:10.453","170.88"
"06/26/2021","12:52:17.153","171.18"
"06/26/2021","12:52:23.857","171.51"
"06/26/2021","12:52:30.550","171.81"
"06/26/2021","12:52:37.259","172.13"
"06/26/2021","12:52:43.949","172.43"
"06/26/2021","12:52:50.656","172.73"
"06/26/2021","12:52:57.357","173.05"
"06/26/2021","12:53:04.048","173.35"
"06/26/2021","12:53:10.750","173.67"
"06/26/2021","12:53:17.446","173.97"
"06/26/2021","12:53:24.150","174.27"
"06/26/2021","12:53:30.851","174.59"
"06/26/2021","12:53:37.547","174.89"
"06/26/2021","12:53:44.250","175.21"
"06/26/2021","12:53:50.948","175.51"
"06/26/2021","12:53:57.648","175.8"
"06/26/2021","12:54:04.346","176.12"
"06/26/2021","12:54:11.041","176.42"
"06/26/2021","12:54:17.743","176.74"
"06/26/2021","12:54:24.443","177.04"
"06/26/2021","12:54:31.148","177.33"
"06/26/2021","12:54:37.843","177.65"
"06/26/2021","12:54:44.538","177.95"
"06/26/2021","12:54:51.246","178.27"
"06/26/2021","12:54:57.943","178.56"
"06/26/2021","12:55:04.638","178.86"
"06/26/2021","12:55:11.343","179.18"
"06/26/2021","12:55:18.036","179.47"
"06/26/2021","12:55:24.740","179.79"
"06/26/2021","12:55:31.440","180.08"
"06/26/2021","12:55:38.139","180.38"
"06/26/2021","12:55:44.843","180.7"
"06/26/2021","12:55:51.540","180.99"
"06/26/2021","12:55:58.242","181.31"
"06/26/2021","12:56:04.940","181.6"
"06/26/2021","12:56:11.635","181.89"
"06/26/2021","12:56:18.336","182.21"
"06/26/2021","12:56:25.032","182.5"
"06/26/2021","12:56:31.737","182.82"
"06/26/2021","12:56:38.435","183.11"
"06/26/2021","12:56:45.132","183.4"
"06/26/2021","12:56:51.844","183.72"
"06/26/2021","12:56:58.530","184.01"
"06/26/2021","12:57:05.232","184.3"
"06/26/2021","12:57:11.935","184.61"
"06/26/2021","12:57:18.630","184.9"
"06/26/2021","12:57:25.333","185.21"
"06/26/2021","12:57:32.026","185.5"
"06/26/2021","12:57:38.725","185.79"
"06/26/2021","12:57:45.430","186.09"
"06/26/2021","12:57:52.132","186.38"
"06/26/2021","12:57:58.829","186.69"
"06/26/2021","12:58:05.523","186.97"
"06/26/2021","12:58:12.229","187.26"
"06/26/2021","12:58:18.927","187.57"
"06/26/2021","12:58:25.623","187.85"
"06/26/2021","12:58:32.324","188.16"
"06/26/2021","12:58:39.020","188.44"
"06/26/2021","12:58:45.722","188.73"
"06/26/2021","12:58:52.430","189.04"
"06/26/2021","12:58:59.120","189.32"
"06/26/2021","12:59:05.821","189.63"
"06/26/2021","12:59:12.515","189.91"
"06/26/2021","12:59:19.219","190.2"
"06/26/2021","12:59:25.922","190.5"
"06/26/2021","12:59:32.618","190.79"
"06/26/2021","12:59:39.322","191.09"
"06/26/2021","12:59:46.012","191.37"
"06/26/2021","12:59:52.722","191.66"
"06/26/2021","12:59:59.416","191.96"
"06/26/2021","13:00:06.115","192.25"
"06/26/2021","13:00:12.815","192.55"
"06/26/2021","13:00:19.510","192.83"
"06/26/2021","13:00:26.215","193.11"
"06/26/2021","13:00:32.912","193.42"
"06/26/2021","13:00:39.612","193.7"
"06/26/2021","13:00:46.312","193.98"
"06/26/2021","13:00:53.013","194.29"
"06/26/2021","13:00:59.712","194.56"
"06/26/2021","13:01:06.409","194.87"
"06/26/2021","13:01:13.112","195.15"
"06/26/2021","13:01:19.809","195.43"
"06/26/2021","13:01:26.510","195.73"
"06/26/2021","13:01:33.210","196.01"
"06/26/2021","13:01:39.907","196.31"
"06/26/2021","13:01:46.609","196.59"
"06/26/2021","13:01:53.312","196.87"
"06/26/2021","13:02:00.002","197.17"
"06/26/2021","13:02:06.707","197.45"
"06/26/2021","13:02:13.404","197.75"
"06/26/2021","13:02:20.104","198.03"
"06/26/2021","13:02:26.802","198.31"
"06/26/2021","13:02:33.503","198.61"
"06/26/2021","13:02:40.202","198.88"
"06/26/2021","13:02:46.899","199.18"
"06/26/2021","13:02:53.609","199.45"
"06/26/2021","13:03:00.300","199.73"
"06/26/2021","13:03:06.997","200.02"
"06/26/2021","13:03:13.701","200.3"
"06/26/2021","13:03:20.407","200.57"
"06/26/2021","13:03:27.099","200.87"
"06/26/2021","13:03:33.800","201.14"
"06/26/2021","13:03:40.496","201.44"
"06/26/2021","13:03:47.194","201.71"
"06/26/2021","13:03:53.902","201.98"
"06/26/2021","13:04:00.596","202.27"
"06/26/2021","13:04:07.302","202.55"
"06/26/2021","13:04:13.992","202.84"
"06/26/2021","13:04:20.692","203.11"
"06/26/2021","13:04:27.403","203.38"
"06/26/2021","13:04:34.096","203.68"
"06/26/2021","13:04:40.793","203.95"
"06/26/2021","13:04:47.489","204.24"
"06/26/2021","13:04:54.198","204.51"
"06/26/2021","13:05:00.891","204.78"
"06/26/2021","13:05:07.593","205.08"
"06/26/2021","13:05:14.293","205.35"
"06/26/2021","13:05:20.989","205.64"
"06/26/2021","13:05:27.692","205.91"
"06/26/2021","13:05:34.402","206.18"
"06/26/2021","13:05:41.093","206.47"
"06/26/2021","13:05:47.788","206.74"
"06/26/2021","13:05:54.491","207.03"
"06/26/2021","13:06:01.182","207.3"
"06/26/2021","13:06:07.886","207.57"
"06/26/2021","13:06:14.591","207.86"
"06/26/2021","13:06:21.288","208.13"
"06/26/2021","13:06:27.984","208.4"
"06/26/2021","13:06:34.686","208.69"
"06/26/2021","13:06:41.398","208.96"
"06/26/2021","13:06:48.082","209.25"
"06/26/2021","13:06:54.791","209.52"
"06/26/2021","13:07:01.480","209.79"
"06/26/2021","13:07:08.181","210.08"
"06/26/2021","13:07:14.881","210.35"
"06/26/2021","13:07:21.579","210.64"
