"Import help:"
"Comma-delimited data"
"First column is date: MDY"
"Decimal separator: ."
"Thousand separator: ,"
"","System:","3889 (1156255) [Krios G4]","3889 (1156255) [Krios G4]"
"06/25/2021","17:43:32.000","2845.928",""
"06/25/2021","17:43:49.304","75338.953",""
"06/25/2021","17:47:07.121","2845.928",""
"06/25/2021","17:47:28.851","75338.953",""
"06/25/2021","17:52:06.015","657.216",""
"06/25/2021","17:52:26.807","1678.57",""
"06/25/2021","17:53:16.401","2845.928",""
"06/25/2021","17:53:53.384","657.216",""
"06/25/2021","17:54:07.251","2845.928",""
"06/25/2021","17:54:55.428","75338.953",""
"06/25/2021","17:59:09.137","2845.928",""
"06/25/2021","17:59:26.317","75338.953",""
"06/25/2021","18:01:48.472","2845.928",""
"06/25/2021","18:02:06.502","75338.953",""
"06/25/2021","18:05:24.131","2845.928",""
"06/25/2021","18:05:45.832","75338.953",""
"06/25/2021","18:09:58.846","2845.928",""
"06/25/2021","18:10:20.199","75338.953",""
"06/25/2021","18:12:04.937","2845.928",""
"06/25/2021","18:12:26.010","75338.953",""
"06/25/2021","18:17:35.381","2845.928",""
"06/25/2021","18:17:57.263","75338.953",""
"06/25/2021","18:21:15.531","2845.928",""
"06/25/2021","18:21:36.764","75338.953",""
"06/25/2021","18:25:49.254","2845.928",""
"06/25/2021","18:26:42.392","75338.953",""
"06/25/2021","18:31:18.785","657.216",""
"06/25/2021","18:31:41.041","1678.57",""
"06/25/2021","18:32:30.597","2845.928",""
"06/25/2021","18:33:11.120","657.216",""
"06/25/2021","18:33:25.633","2845.928",""
"06/25/2021","18:33:41.742","75338.953",""
"06/25/2021","18:36:23.488","2845.928",""
"06/25/2021","18:36:43.929","75338.953",""
"06/25/2021","18:40:02.897","2845.928",""
"06/25/2021","18:40:24.671","75338.953",""
"06/25/2021","18:43:43.954","2845.928",""
"06/25/2021","18:44:02.200","75338.953",""
"06/25/2021","18:47:01.033","2845.928",""
"06/25/2021","18:47:19.059","75338.953",""
"06/25/2021","18:49:23.282","2845.928",""
"06/25/2021","18:49:44.895","75338.953",""
"06/25/2021","18:54:36.482","2845.928",""
"06/25/2021","18:54:58.290","75338.953",""
"06/25/2021","18:59:49.226","2845.928",""
"06/25/2021","19:00:42.396","75338.953",""
"06/25/2021","19:04:59.636","657.216",""
"06/25/2021","19:05:20.428","1678.57",""
"06/25/2021","19:06:10.166","2845.928",""
"06/25/2021","19:06:47.056","657.216",""
"06/25/2021","19:07:01.058","2845.928",""
"06/25/2021","19:07:18.229","75338.953",""
"06/25/2021","19:10:15.783","2845.928",""
"06/25/2021","19:10:33.857","75338.953",""
"06/25/2021","19:13:57.277","2845.928",""
"06/25/2021","19:14:18.093","75338.953",""
"06/25/2021","19:16:39.939","2845.928",""
"06/25/2021","19:16:56.477","75338.953",""
"06/25/2021","19:17:46.639","2845.928",""
"06/25/2021","19:18:06.959","75338.953",""
"06/25/2021","19:20:10.447","2845.928",""
"06/25/2021","19:20:28.013","75338.953",""
"06/25/2021","19:23:09.696","2845.928",""
"06/25/2021","19:23:26.404","75338.953",""
"06/25/2021","19:25:35.599","657.216",""
"06/25/2021","19:25:54.015","1678.57",""
"06/25/2021","19:26:43.597","2845.928",""
"06/25/2021","19:27:23.931","657.216",""
"06/25/2021","19:27:38.074","2845.928",""
"06/25/2021","19:27:55.156","75338.953",""
"06/25/2021","19:30:54.007","2845.928",""
"06/25/2021","19:31:43.351","75338.953",""
"06/25/2021","19:35:57.248","2845.928",""
"06/25/2021","19:36:17.954","75338.953",""
"06/25/2021","19:39:16.531","2845.928",""
"06/25/2021","19:39:38.427","75338.953",""
"06/25/2021","19:43:13.240","2845.928",""
"06/25/2021","19:43:35.069","75338.953",""
"06/25/2021","19:45:58.365","2845.928",""
"06/25/2021","19:46:19.541","75338.953",""
"06/25/2021","19:49:18.316","2845.928",""
"06/25/2021","19:49:39.317","75338.953",""
"06/25/2021","19:52:40.204","2845.928",""
"06/25/2021","19:53:01.387","75338.953",""
"06/25/2021","19:57:01.715","657.216",""
"06/25/2021","19:57:21.800","1678.57",""
"06/25/2021","19:58:11.167","2845.928",""
"06/25/2021","19:58:51.400","657.216",""
"06/25/2021","19:59:05.639","2845.928",""
"06/25/2021","19:59:22.579","75338.953",""
"06/25/2021","20:02:02.587","2845.928",""
"06/25/2021","20:02:55.341","75338.953",""
"06/25/2021","20:06:30.579","2845.928",""
"06/25/2021","20:06:51.328","75338.953",""
"06/25/2021","20:10:27.301","2845.928",""
"06/25/2021","20:10:45.604","75338.953",""
"06/25/2021","20:13:50.221","2845.928",""
"06/25/2021","20:14:12.006","75338.953",""
"06/25/2021","20:15:57.949","2845.928",""
"06/25/2021","20:16:15.220","75338.953",""
"06/25/2021","20:18:55.491","2845.928",""
"06/25/2021","20:19:16.432","75338.953",""
"06/25/2021","20:22:34.498","2845.928",""
"06/25/2021","20:22:55.283","75338.953",""
"06/25/2021","20:25:42.086","657.216",""
"06/25/2021","20:26:02.886","1678.57",""
"06/25/2021","20:26:51.394","2845.928",""
"06/25/2021","20:27:31.868","657.216",""
"06/25/2021","20:27:45.436","2845.928",""
"06/25/2021","20:28:02.741","75338.953",""
"06/25/2021","20:32:33.101","2845.928",""
"06/25/2021","20:32:54.185","75338.953",""
"06/25/2021","20:36:12.240","2845.928",""
"06/25/2021","20:37:05.516","75338.953",""
"06/25/2021","20:40:58.902","2845.928",""
"06/25/2021","20:41:17.230","75338.953",""
"06/25/2021","20:44:16.495","2845.928",""
"06/25/2021","20:44:35.010","75338.953",""
"06/25/2021","20:47:52.084","2845.928",""
"06/25/2021","20:48:14.017","75338.953",""
"06/25/2021","20:51:12.425","2845.928",""
"06/25/2021","20:51:34.266","75338.953",""
"06/25/2021","20:55:10.317","2845.928",""
"06/25/2021","20:55:27.376","75338.953",""
"06/25/2021","20:58:32.020","657.216",""
"06/25/2021","20:58:55.678","1678.57",""
"06/25/2021","20:59:44.445","2845.928",""
"06/25/2021","21:00:25.086","657.216",""
"06/25/2021","21:00:38.978","2845.928",""
"06/25/2021","21:00:55.372","75338.953",""
"06/25/2021","21:03:17.322","2845.928",""
"06/25/2021","21:03:37.572","75338.953",""
"06/25/2021","21:06:55.199","2845.928",""
"06/25/2021","21:07:47.515","75338.953",""
"06/25/2021","21:11:41.852","2845.928",""
"06/25/2021","21:12:03.564","75338.953",""
"06/25/2021","21:13:53.826","2845.928",""
"06/25/2021","21:14:11.062","75338.953",""
"06/25/2021","21:17:15.262","657.216",""
"06/25/2021","21:17:41.631","1678.57",""
"06/25/2021","21:18:30.078","2845.928",""
"06/25/2021","21:19:09.996","657.216",""
"06/25/2021","21:19:23.872","2845.928",""
"06/25/2021","21:19:41.536","75338.953",""
"06/25/2021","21:24:49.549","2845.928",""
"06/25/2021","21:25:06.608","75338.953",""
"06/25/2021","21:28:24.802","2845.928",""
"06/25/2021","21:28:46.721","75338.953",""
"06/25/2021","21:32:23.709","2845.928",""
"06/25/2021","21:32:44.520","75338.953",""
"06/25/2021","21:37:17.353","2845.928",""
"06/25/2021","21:37:34.876","75338.953",""
"06/25/2021","21:40:15.589","2845.928",""
"06/25/2021","21:41:04.508","75338.953",""
"06/25/2021","21:45:16.572","2845.928",""
"06/25/2021","21:45:38.680","75338.953",""
"06/25/2021","21:50:27.805","2845.928",""
"06/25/2021","21:50:48.889","75338.953",""
"06/25/2021","21:53:53.414","657.216",""
"06/25/2021","21:54:23.320","1678.57",""
"06/25/2021","21:55:12.197","2845.928",""
"06/25/2021","21:55:52.306","657.216",""
"06/25/2021","21:56:05.940","2845.928",""
"06/25/2021","21:56:22.441","75338.953",""
"06/25/2021","22:00:34.687","2845.928",""
"06/25/2021","22:00:55.352","75338.953",""
"06/25/2021","22:04:29.513","2845.928",""
"06/25/2021","22:04:51.378","75338.953",""
"06/25/2021","22:08:45.428","2845.928",""
"06/25/2021","22:09:06.274","75338.953",""
"06/25/2021","22:14:36.537","2845.928",""
"06/25/2021","22:15:28.592","75338.953",""
"06/25/2021","22:20:55.142","2845.928",""
"06/25/2021","22:33:13.263","75338.953",""
"06/25/2021","22:38:37.495","2845.928",""
"06/25/2021","22:38:54.567","75338.953",""
"06/25/2021","22:43:13.421","657.216",""
"06/25/2021","22:43:35.634","1678.57",""
"06/25/2021","22:44:24.857","2845.928",""
"06/25/2021","22:45:05.281","657.216",""
"06/25/2021","22:45:19.027","2845.928",""
"06/25/2021","22:46:06.627","75338.953",""
"06/25/2021","22:48:28.426","2845.928",""
"06/25/2021","22:48:49.797","75338.953",""
"06/25/2021","22:52:54.272","2845.928",""
"06/25/2021","22:53:14.655","75338.953",""
"06/25/2021","22:57:45.217","2845.928",""
"06/25/2021","22:58:02.332","75338.953",""
"06/25/2021","23:02:50.555","2845.928",""
"06/25/2021","23:03:07.728","75338.953",""
"06/25/2021","23:08:21.597","657.216",""
"06/25/2021","23:08:44.039","1678.57",""
"06/25/2021","23:09:33.045","2845.928",""
"06/25/2021","23:10:13.188","657.216",""
"06/25/2021","23:10:26.925","2845.928",""
"06/25/2021","23:10:43.788","75338.953",""
"06/25/2021","23:15:00.125","2845.928",""
"06/25/2021","23:15:20.959","75338.953",""
"06/25/2021","23:18:57.198","2845.928",""
"06/25/2021","23:19:50.653","75338.953",""
"06/25/2021","23:24:58.253","2845.928",""
"06/25/2021","23:25:15.402","75338.953",""
"06/25/2021","23:30:40.340","2845.928",""
"06/25/2021","23:31:01.118","75338.953",""
"06/25/2021","23:36:27.615","2845.928",""
"06/25/2021","23:36:48.831","75338.953",""
"06/25/2021","23:42:14.768","2845.928",""
"06/25/2021","23:42:35.455","75338.953",""
"06/25/2021","23:48:09.128","657.216",""
"06/25/2021","23:48:29.076","1678.57",""
"06/25/2021","23:49:17.930","2845.928",""
"06/25/2021","23:49:54.715","657.216",""
"06/25/2021","23:50:08.285","2845.928",""
"06/25/2021","23:50:56.690","75338.953",""
"06/25/2021","23:54:51.658","2845.928",""
"06/25/2021","23:55:08.740","75338.953",""
"06/25/2021","23:57:50.201","2845.928",""
"06/25/2021","23:58:08.315","75338.953",""
"06/26/2021","00:02:58.895","2845.928",""
"06/26/2021","00:03:16.029","75338.953",""
"06/26/2021","00:08:42.235","2845.928",""
"06/26/2021","00:09:03.083","75338.953",""
"06/26/2021","00:14:36.606","2845.928",""
"06/26/2021","00:14:57.891","75338.953",""
"06/26/2021","00:20:24.334","2845.928",""
"06/26/2021","00:20:45.096","75338.953",""
"06/26/2021","00:26:15.474","657.216",""
"06/26/2021","00:26:36.090","1678.57",""
"06/26/2021","00:27:25.596","2845.928",""
"06/26/2021","00:28:02.215","657.216",""
"06/26/2021","00:28:16.801","2845.928",""
"06/26/2021","00:29:06.702","75338.953",""
"06/26/2021","00:31:48.019","2845.928",""
"06/26/2021","00:32:05.411","75338.953",""
"06/26/2021","00:36:00.380","2845.928",""
"06/26/2021","00:36:21.487","75338.953",""
"06/26/2021","00:41:48.619","2845.928",""
"06/26/2021","00:42:09.729","75338.953",""
"06/26/2021","00:47:36.180","2845.928",""
"06/26/2021","00:47:53.608","75338.953",""
"06/26/2021","00:53:01.135","2845.928",""
"06/26/2021","00:53:22.450","75338.953",""
"06/26/2021","00:58:46.325","2845.928",""
"06/26/2021","00:59:03.922","75338.953",""
"06/26/2021","01:03:17.333","2845.928",""
"06/26/2021","01:04:09.711","75338.953",""
"06/26/2021","01:08:27.463","657.216",""
"06/26/2021","01:08:48.378","1678.57",""
"06/26/2021","01:09:37.363","2845.928",""
"06/26/2021","01:10:17.665","657.216",""
"06/26/2021","01:10:31.774","2845.928",""
"06/26/2021","01:10:48.662","75338.953",""
"06/26/2021","01:15:24.045","2845.928",""
"06/26/2021","01:15:44.889","75338.953",""
"06/26/2021","01:18:44.035","2845.928",""
"06/26/2021","01:19:05.930","75338.953",""
"06/26/2021","01:23:17.535","2845.928",""
"06/26/2021","01:23:39.165","75338.953",""
"06/26/2021","01:27:51.836","2845.928",""
"06/26/2021","01:28:13.223","75338.953",""
"06/26/2021","01:33:03.838","2845.928",""
"06/26/2021","01:33:25.098","75338.953",""
"06/26/2021","01:38:50.314","2845.928",""
"06/26/2021","01:39:44.695","75338.953",""
"06/26/2021","01:43:21.386","2845.928",""
"06/26/2021","01:43:38.909","75338.953",""
"06/26/2021","01:49:07.153","2845.928",""
"06/26/2021","01:49:28.465","75338.953",""
"06/26/2021","01:54:41.986","657.216",""
"06/26/2021","01:55:01.533","1678.57",""
"06/26/2021","01:55:50.737","2845.928",""
"06/26/2021","01:56:27.497","657.216",""
"06/26/2021","01:56:40.506","2845.928",""
"06/26/2021","01:56:57.258","75338.953",""
"06/26/2021","02:00:32.986","2845.928",""
"06/26/2021","02:00:50.109","75338.953",""
"06/26/2021","02:04:44.441","2845.928",""
"06/26/2021","02:05:02.719","75338.953",""
"06/26/2021","02:10:11.007","2845.928",""
"06/26/2021","02:10:59.765","75338.953",""
"06/26/2021","02:13:57.341","2845.928",""
"06/26/2021","02:14:20.866","75338.953",""
"06/26/2021","02:19:27.277","2845.928",""
"06/26/2021","02:19:49.158","75338.953",""
"06/26/2021","02:24:02.217","2845.928",""
"06/26/2021","02:24:23.625","75338.953",""
"06/26/2021","02:26:22.015","","Open (2)"
"06/26/2021","02:27:23.267","2845.928",""
"06/26/2021","02:27:43.940","75338.953",""
"06/26/2021","02:31:19.863","2845.928",""
"06/26/2021","02:31:41.759","75338.953",""
"06/26/2021","02:36:55.312","657.216",""
"06/26/2021","02:37:17.749","1678.57",""
"06/26/2021","02:38:07.094","2845.928",""
"06/26/2021","02:38:47.579","657.216",""
"06/26/2021","02:39:01.591","2845.928",""
"06/26/2021","02:39:18.206","75338.953",""
"06/26/2021","02:43:30.204","2845.928",""
"06/26/2021","02:44:18.805","75338.953",""
"06/26/2021","02:46:58.174","2845.928",""
"06/26/2021","02:47:19.775","75338.953",""
"06/26/2021","02:52:26.474","2845.928",""
"06/26/2021","02:52:43.517","75338.953",""
"06/26/2021","02:58:10.092","2845.928",""
"06/26/2021","02:58:30.753","75338.953",""
"06/26/2021","03:03:59.171","2845.928",""
"06/26/2021","03:04:16.951","75338.953",""
"06/26/2021","03:09:43.503","2845.928",""
"06/26/2021","03:10:04.268","75338.953",""
"06/26/2021","03:15:38.480","657.216",""
"06/26/2021","03:15:58.119","1678.57",""
"06/26/2021","03:16:47.979","2845.928",""
"06/26/2021","03:17:24.797","657.216",""
"06/26/2021","03:17:39.387","2845.928",""
"06/26/2021","03:32:28.419","75338.953",""
"06/26/2021","03:35:09.476","2845.928",""
"06/26/2021","03:35:26.861","75338.953",""
"06/26/2021","03:39:23.434","2845.928",""
"06/26/2021","03:39:44.695","75338.953",""
"06/26/2021","03:45:13.251","2845.928",""
"06/26/2021","03:45:34.455","75338.953",""
"06/26/2021","03:51:01.148","2845.928",""
"06/26/2021","03:51:53.787","75338.953",""
"06/26/2021","03:56:50.252","657.216",""
"06/26/2021","03:57:13.823","1678.57",""
"06/26/2021","03:58:03.221","2845.928",""
"06/26/2021","03:58:39.869","657.216",""
"06/26/2021","03:58:53.707","2845.928",""
"06/26/2021","03:59:10.101","75338.953",""
"06/26/2021","04:02:47.124","2845.928",""
"06/26/2021","04:03:04.182","75338.953",""
"06/26/2021","04:06:21.567","2845.928",""
"06/26/2021","04:06:43.562","75338.953",""
"06/26/2021","04:11:52.065","2845.928",""
"06/26/2021","04:12:12.738","75338.953",""
"06/26/2021","04:17:45.953","2845.928",""
"06/26/2021","04:18:06.735","75338.953",""
"06/26/2021","04:23:34.340","2845.928",""
"06/26/2021","04:24:26.848","75338.953",""
"06/26/2021","04:29:53.006","2845.928",""
"06/26/2021","04:30:13.707","75338.953",""
"06/26/2021","04:35:46.147","657.216",""
"06/26/2021","04:36:05.696","1678.57",""
"06/26/2021","04:36:55.477","2845.928",""
"06/26/2021","04:37:32.158","657.216",""
"06/26/2021","04:37:45.918","2845.928",""
"06/26/2021","04:38:02.002","75338.953",""
"06/26/2021","04:43:27.497","2845.928",""
"06/26/2021","04:43:47.999","75338.953",""
"06/26/2021","04:46:46.758","2845.928",""
"06/26/2021","04:47:08.781","75338.953",""
"06/26/2021","04:51:58.917","2845.928",""
"06/26/2021","04:52:19.334","75338.953",""
"06/26/2021","04:57:46.873","2845.928",""
"06/26/2021","04:58:39.847","75338.953",""
"06/26/2021","05:04:06.514","2845.928",""
"06/26/2021","05:04:24.839","75338.953",""
"06/26/2021","05:08:36.940","2845.928",""
"06/26/2021","05:08:58.158","75338.953",""
"06/26/2021","05:15:06.656","2845.928",""
"06/26/2021","05:15:27.630","75338.953",""
"06/26/2021","05:20:17.103","2845.928",""
"06/26/2021","05:20:38.640","75338.953",""
"06/26/2021","05:25:16.007","657.216",""
"06/26/2021","05:25:35.684","1678.57",""
"06/26/2021","05:26:25.118","2845.928",""
"06/26/2021","05:27:01.551","657.216",""
"06/26/2021","05:27:15.539","2845.928",""
"06/26/2021","05:27:35.821","75338.953",""
"06/26/2021","05:31:47.408","2845.928",""
"06/26/2021","05:32:39.901","75338.953",""
"06/26/2021","05:35:01.529","2845.928",""
"06/26/2021","05:35:18.281","75338.953",""
"06/26/2021","05:39:28.135","2845.928",""
"06/26/2021","05:39:49.436","75338.953",""
"06/26/2021","05:45:14.044","2845.928",""
"06/26/2021","05:45:31.777","75338.953",""
"06/26/2021","05:50:59.050","2845.928",""
"06/26/2021","05:51:20.778","75338.953",""
"06/26/2021","05:54:37.417","2845.928",""
"06/26/2021","05:54:58.627","75338.953",""
"06/26/2021","06:00:04.272","2845.928",""
"06/26/2021","06:00:25.913","75338.953",""
"06/26/2021","06:04:56.831","2845.928",""
"06/26/2021","06:05:45.925","75338.953",""
"06/26/2021","06:11:02.993","1678.57",""
"06/26/2021","06:11:59.291","2845.928",""
"06/26/2021","06:12:55.473","75338.953",""
"06/26/2021","06:14:21.967","2845.928",""
"06/26/2021","06:14:45.914","75338.953",""
"06/26/2021","06:16:31.344","2845.928",""
"06/26/2021","06:16:53.288","75338.953",""
"06/26/2021","06:21:05.098","2845.928",""
"06/26/2021","06:21:26.451","75338.953",""
"06/26/2021","06:26:54.544","2845.928",""
"06/26/2021","06:27:15.266","75338.953",""
"06/26/2021","06:31:53.006","657.216",""
"06/26/2021","06:32:30.476","1678.57",""
"06/26/2021","06:33:19.972","2845.928",""
"06/26/2021","06:33:59.945","657.216",""
"06/26/2021","06:34:14.073","2845.928",""
"06/26/2021","06:34:31.156","75338.953",""
"06/26/2021","06:37:14.952","2845.928",""
"06/26/2021","06:38:03.904","75338.953",""
"06/26/2021","06:39:48.537","2845.928",""
"06/26/2021","06:40:06.160","75338.953",""
"06/26/2021","06:42:28.243","2845.928",""
"06/26/2021","06:42:46.358","75338.953",""
"06/26/2021","06:46:40.349","2845.928",""
"06/26/2021","06:47:17.681","75338.953",""
"06/26/2021","06:51:30.164","2845.928",""
"06/26/2021","14:26:22.015","","Open (2)"
"06/26/2021","18:51:30.165","2845.928",""
"06/26/2021","21:59:59.859","657.216",""
"06/26/2021","22:10:40.378","1678.57",""
"06/26/2021","22:10:50.042","657.216",""
"06/26/2021","22:15:51.775","2845.928",""
"06/26/2021","22:16:53.453","657.216",""
"06/26/2021","22:17:07.247","2845.928",""
"06/26/2021","22:18:13.751","75338.953",""
"06/26/2021","22:20:53.829","2845.928",""
"06/26/2021","22:21:14.931","75338.953",""
"06/26/2021","22:24:32.420","2845.928",""
"06/26/2021","22:24:50.322","75338.953",""
"06/26/2021","22:30:16.050","2845.928",""
"06/26/2021","22:30:33.709","75338.953",""
"06/26/2021","22:36:06.665","657.216",""
"06/26/2021","22:36:28.976","1678.57",""
"06/26/2021","22:37:18.611","2845.928",""
"06/26/2021","22:37:55.575","657.216",""
"06/26/2021","22:38:08.719","2845.928",""
"06/26/2021","22:38:24.970","75338.953",""
"06/26/2021","22:41:04.531","2845.928",""
"06/26/2021","22:41:21.870","75338.953",""
